strategy,symbol,direction,opened_at,closed_at,entry_price,exit_price,qty,notional,stop_price,risk_amount,leverage,margin,fee,slippage_cost,funding,pnl,exit_reason,signal_reason,notes
vwap_clone,BNB-USDT-SWAP,long,2026-09-14T13:30:00+00:00,2026-09-14T13:45:00+00:00,720.05985,719.6998201,6.942560954,4999.059399,718.1412534,13.31997404,10,499.9059399,9.995619268,4.997810259,0,-12.49514897,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=725.979 (300 bar), σ=1.55875; bu bar -4.20σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2×0.5σ (718.141), hedef VWAP mesafesinin %50'i (722.839); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp0 | combo_r=nan | combo_n=0 | pick=unexplored",exit_rule=breakeven
vwap_clone,ETH-USDT-SWAP,long,2026-09-14T13:45:00+00:00,2026-09-14T13:45:00+00:00,2508.683715,2497.986653,1.983914533,4977.01408,2499.236271,18.74292106,10,497.701408,9.932806103,4.966398988,0,-31.15486274,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=2526.9 (300 bar), σ=6.55498; bu bar -3.17σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (2499.24), hedef VWAP mesafesinin %75'i (2522.03); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp1 | combo_r=nan | combo_n=0 | pick=unexplored",
vwap_clone,DOGE-USDT-SWAP,long,2026-09-14T13:45:00+00:00,2026-09-14T14:00:00+00:00,0.08388192,0.083628165,59289.0809,4973.281941,0.08357211272,18.36818892,10,497.3281941,9.931518981,4.965756971,0,-24.97641971,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.0844137 (300 bar), σ=0.000267887; bu bar -2.18σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2×0.5σ (0.0835721), hedef VWAP mesafesinin %75'i (0.0842703); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp1 | combo_r=0.4076 | combo_n=2 | pick=unexplored",exit_rule=breakeven
vwap_clone,XRP-USDT-SWAP,short,2026-09-14T14:00:00+00:00,2026-09-14T14:00:00+00:00,1.3931031,1.399733456,3549.851435,4945.309039,1.397637001,16.09467386,10,494.5309039,9.914154858,9.915997035,0,-33.45093429,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=1.36847 (300 bar), σ=0.00498267; bu bar +5.59σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 1.5×0.5σ (1.39764), hedef VWAP mesafesinin %100'i (1.36847); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp2 | combo_r=-0.4383 | combo_n=2 | pick=unexplored",
vwap_clone,ADA-USDT-SWAP,short,2026-09-14T14:00:00+00:00,2026-09-14T14:00:00+00:00,0.2080959,0.2091322981,23746.74099,4941.599439,0.2088190695,17.17291825,10,494.1599439,9.907809955,9.910194273,0,-34.51888674,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.207259 (300 bar), σ=0.000958759; bu bar +1.54σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 1.5×0.5σ (0.208819), hedef VWAP mesafesinin %100'i (0.207259); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp2 | combo_r=-0.4383 | combo_n=2 | pick=unexplored",
vwap_clone,ETH-USDT-SWAP,long,2026-09-14T14:15:00+00:00,2026-09-14T14:15:00+00:00,2514.07641,2503.263895,1.952050785,4907.604831,2504.516153,18.6621079,10,490.7604831,9.794103083,4.897047489,0,-30.90068234,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=2527.15 (300 bar), σ=6.65108; bu bar -2.80σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (2504.52), hedef VWAP mesafesinin %50'i (2519.99); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp0 | combo_r=nan | combo_n=0 | pick=unexplored",
vwap_clone,BNB-USDT-SWAP,long,2026-09-14T14:15:00+00:00,2026-09-14T14:15:00+00:00,722.7612,720.8316837,6.784986162,4903.92474,721.1922798,10.64510156,10,490.392474,9.794757739,4.897376821,0,-22.88649912,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=725.994 (300 bar), σ=1.47696; bu bar -2.82σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 1.5×0.5σ (721.192), hedef VWAP mesafesinin %100'i (725.994); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp2 | combo_r=-1.241 | combo_n=4 | pick=unexplored",
vwap_clone,LINK-USDT-SWAP,long,2026-09-14T14:15:00+00:00,2026-09-14T14:15:00+00:00,11.431713,11.39070546,428.6538168,4900.24741,11.39640366,15.1354817,10,490.024741,9.782916781,4.891455219,0,-27.36095445,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=11.5258 (300 bar), σ=0.0305963; bu bar -4.15σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2×0.5σ (11.3964), hedef VWAP mesafesinin %100'i (11.5258); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp2 | combo_r=nan | combo_n=0 | pick=unexplored",
vwap_clone,BTC-USDT-SWAP,short,2026-09-14T14:30:00+00:00,2026-09-14T14:30:00+00:00,78325.6176,78683.90045,0.06213842817,4867.030763,78566.05137,14.94017652,10,486.7030763,9.756324659,9.757689157,0,-32.01945759,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=77563.2 (300 bar), σ=201.351; bu bar +4.09σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 2×0.5σ (78566.1), hedef VWAP mesafesinin %50'i (77963.9); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp0 | combo_r=-0.9381 | combo_n=1 | pick=unexplored",
vwap_clone,XRP-USDT-SWAP,short,2026-09-14T14:30:00+00:00,2026-09-14T14:30:00+00:00,1.3993,1.404928914,3475.580563,4863.379881,1.402824677,12.25029884,10,486.3379881,9.746323506,9.746351664,0,-29.31006762,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=1.36996 (300 bar), σ=0.00389957; bu bar +7.54σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 1.5×0.5σ (1.40282), hedef VWAP mesafesinin %50'i (1.38493); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp0 | combo_r=-1.999 | combo_n=1 | pick=unexplored",
vwap_clone,ADA-USDT-SWAP,short,2026-09-14T14:30:00+00:00,2026-09-14T14:30:00+00:00,0.20919535,0.2103374053,23230.59159,4859.731738,0.2100223717,19.21220354,10,485.9731738,9.745994096,9.749497322,0,-36.27661355,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.2074 (300 bar), σ=0.000963162; bu bar +2.04σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 1.5×0.5σ (0.210022), hedef VWAP mesafesinin %50'i (0.20835); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp0 | combo_r=-1.999 | combo_n=1 | pick=unexplored",
vwap_clone,XRP-USDT-SWAP,short,2026-09-14T14:45:00+00:00,2026-09-14T14:45:00+00:00,1.3963015,1.401896499,3450.707239,4818.227694,1.399796804,12.06126916,10,481.8227694,9.65576209,9.65575245,0,-28.9624647,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=1.37018 (300 bar), σ=0.00372907; bu bar +7.70σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 1.5×0.5σ (1.3998), hedef VWAP mesafesinin %75'i (1.37688); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp1 | combo_r=0.1698 | combo_n=4 | pick=unexplored",
vwap_clone,BNB-USDT-SWAP,long,2026-09-14T15:00:00+00:00,2026-09-14T15:00:00+00:00,721.46055,719.7441425,6.653370377,4800.144252,720.1041946,9.024335014,10,480.0144252,9.588868608,4.794432648,0,-21.00876358,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=726.012 (300 bar), σ=1.19441; bu bar -3.92σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 1.5×0.5σ (720.104), hedef VWAP mesafesinin %50'i (723.506); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp0 | combo_r=-2.093 | combo_n=3 | pick=unexplored",
vwap_clone,LINK-USDT-SWAP,long,2026-09-14T15:00:00+00:00,2026-09-14T15:15:00+00:00,11.403699,11.39799715,420.613061,4796.544743,11.36901213,14.5897518,10,479.6544743,9.590691214,4.795346206,0,-11.98896359,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=11.5254 (300 bar), σ=0.0289879; bu bar -4.36σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2×0.5σ (11.369), hedef VWAP mesafesinin %50'i (11.4617); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp0 | combo_r=-1.541 | combo_n=2 | pick=unexplored",exit_rule=breakeven
vwap_clone,XRP-USDT-SWAP,short,2026-09-14T15:15:00+00:00,2026-09-14T15:15:00+00:00,1.39680125,1.402910071,3428.895168,4789.485056,1.400808858,13.74166672,10,478.9485056,9.59991662,9.600780583,0,-30.54642343,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=1.37085 (300 bar), σ=0.00330886; bu bar +7.73σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 2×0.5σ (1.40081), hedef VWAP mesafesinin %100'i (1.37085); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp2 | combo_r=-1.808 | combo_n=1 | pick=unexplored",
vwap_clone,BNB-USDT-SWAP,long,2026-09-14T15:15:00+00:00,2026-09-14T15:30:00+00:00,721.7607,719.8516061,6.63085749,4785.892344,720.211712,10.27111869,10,478.5892344,9.559125758,4.779560909,0,-22.21805506,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=726.024 (300 bar), σ=1.08829; bu bar -4.80σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2×0.5σ (720.212), hedef VWAP mesafesinin %100'i (726.024); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp2 | combo_r=-1.808 | combo_n=1 | pick=unexplored",
vwap_clone,PENGU-USDT-SWAP,long,2026-09-14T15:30:00+00:00,2026-09-14T15:30:00+00:00,0.007101549,0.007129807173,335249.3971,2380.79002,0.007080332427,7.112843358,10,238.079002,4.771053576,2.385529753,0,4.702481819,partial,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.00726411 (300 bar), σ=1.86676e-05; bu bar -8.65σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2×0.5σ (0.00708033), hedef VWAP mesafesinin %100'i (0.00726411); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp2 | combo_r=-2.015 | combo_n=2 | pick=unexplored",
vwap_clone,PENGU-USDT-SWAP,long,2026-09-14T15:30:00+00:00,2026-09-14T15:45:00+00:00,0.007101549,0.0071214375,335249.3971,2380.79002,0.007080332427,7.112843358,10,238.079002,4.768247648,2.384126087,0,1.899359985,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.00726411 (300 bar), σ=1.86676e-05; bu bar -8.65σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2×0.5σ (0.00708033), hedef VWAP mesafesinin %100'i (0.00726411); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp2 | combo_r=-2.015 | combo_n=2 | pick=unexplored",exit_rule=partial
vwap_clone,BNB-USDT-SWAP,long,2026-09-14T15:45:00+00:00,2026-09-14T15:45:00+00:00,722.5611,721.111771,6.594689223,4765.065899,721.4725072,7.178930876,10,476.5065899,9.520573923,4.760285762,0,-19.07844828,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=726.496 (300 bar), σ=0.96999; bu bar -5.05σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 1.5×0.5σ (721.473), hedef VWAP mesafesinin %75'i (725.422); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp1 | combo_r=-0.3444 | combo_n=5 | pick=unexplored",
vwap_clone,ETH-USDT-SWAP,long,2026-09-14T15:00:00+00:00,2026-09-14T16:15:00+00:00,2501.79027,2512.918599,0.9600617843,2401.873231,2493.533326,7.92717662,10,240.1873231,4.814430344,2.407218445,-0.09140591197,5.778046676,partial,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=2527.12 (300 bar), σ=5.60534; bu bar -4.41σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (2493.53), hedef VWAP mesafesinin %100'i (2527.12); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp2 | combo_r=-1.573 | combo_n=1 | pick=unexplored",
vwap_clone,ETH-USDT-SWAP,long,2026-09-14T15:00:00+00:00,2026-09-14T16:15:00+00:00,2501.79027,2525.859886,0.9600617843,2401.873231,2493.533326,7.92717662,10,240.1873231,4.82685478,2.41343377,-0.09140591197,18.19005806,tp,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=2527.12 (300 bar), σ=5.60534; bu bar -4.41σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (2493.53), hedef VWAP mesafesinin %100'i (2527.12); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp2 | combo_r=-1.573 | combo_n=1 | pick=unexplored",
vwap_clone,BTC-USDT-SWAP,short,2026-09-14T15:15:00+00:00,2026-09-14T16:15:00+00:00,78419.87045,78839.9514,0.06112073941,4793.080466,78721.8686,18.45835002,10,479.3080466,9.611836591,9.615047327,0.2219757742,-35.06551906,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=77588.1 (300 bar), σ=262.769; bu bar +3.19σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 2×0.5σ (78721.9), hedef VWAP mesafesinin %100'i (77588.1); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp2 | combo_r=-1.808 | combo_n=1 | pick=unexplored",
vwap_clone,XRP-USDT-SWAP,short,2026-09-14T16:00:00+00:00,2026-09-14T16:15:00+00:00,1.40199865,1.408945027,3389.049442,4751.442743,1.406834775,16.38986765,10,475.1442743,9.526427102,9.528658742,0,-33.06804366,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=1.37329 (300 bar), σ=0.00338782; bu bar +8.69σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 2.5×0.5σ (1.40683), hedef VWAP mesafesinin %75'i (1.38062); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp1 | combo_r=-1.662 | combo_n=1 | pick=unexplored",
vwap_clone,BNB-USDT-SWAP,long,2026-09-14T16:15:00+00:00,2026-09-14T16:15:00+00:00,722.9613,725.1795495,3.287113526,2376.455868,721.2406196,5.656071884,10,237.6455868,4.760203374,2.380104105,0,2.531434465,partial,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=726.585 (300 bar), σ=1.0075; bu bar -4.15σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (721.241), hedef VWAP mesafesinin %100'i (726.585); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp2 | combo_r=-1.573 | combo_n=1 | pick=unexplored",
vwap_clone,NEAR-USDT-SWAP,long,2026-09-14T16:15:00+00:00,2026-09-14T16:15:00+00:00,2.4182085,2.431050181,981.9971367,2374.673823,2.408836624,9.203155556,10,237.4673823,4.76195814,2.380982818,0,7.848535916,partial,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=2.44206 (300 bar), σ=0.00916338; bu bar -3.50σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2×0.5σ (2.40884), hedef VWAP mesafesinin %75'i (2.43604); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp1 | combo_r=-0.1815 | combo_n=3 | pick=unexplored",
vwap_clone,BNB-USDT-SWAP,long,2026-09-14T16:15:00+00:00,2026-09-14T16:30:00+00:00,722.9613,723.2382,3.287113526,2376.455868,721.2406196,5.656071884,10,237.6455868,4.753821938,2.376911791,0,-3.843620202,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=726.585 (300 bar), σ=1.0075; bu bar -4.15σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (721.241), hedef VWAP mesafesinin %100'i (726.585); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp2 | combo_r=-1.573 | combo_n=1 | pick=unexplored",exit_rule=partial
vwap_clone,NEAR-USDT-SWAP,long,2026-09-14T16:15:00+00:00,2026-09-14T16:30:00+00:00,2.4182085,2.4217885,981.9971367,2374.673823,2.408836624,9.203155556,10,237.4673823,4.752863196,2.376433071,0,-1.237313446,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=2.44206 (300 bar), σ=0.00916338; bu bar -3.50σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2×0.5σ (2.40884), hedef VWAP mesafesinin %75'i (2.43604); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band1_tp1 | combo_r=-0.1815 | combo_n=3 | pick=unexplored",exit_rule=partial
vwap_clone,ETH-USDT-SWAP,long,2026-09-14T16:30:00+00:00,2026-09-14T16:45:00+00:00,2521.710225,2528.03987,0.9395927135,2369.380553,2516.64736,4.757030908,10,236.9380553,4.744708394,2.372356277,0,1.202579918,partial,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=2531.93 (300 bar), σ=5.08352; bu bar -2.41σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 1.5×0.5σ (2516.65), hedef VWAP mesafesinin %75'i (2529.06); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp1 | combo_r=-0.73 | combo_n=6 | pick=unexplored",
vwap_clone,ETH-USDT-SWAP,long,2026-09-14T16:30:00+00:00,2026-09-14T16:45:00+00:00,2521.710225,2527.796999,0.9395927135,2369.380553,2516.64736,4.757030908,10,236.9380553,4.744480194,2.37224212,0,0.9746079549,tp,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=2531.93 (300 bar), σ=5.08352; bu bar -2.41σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 1.5×0.5σ (2516.65), hedef VWAP mesafesinin %75'i (2529.06); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp1 | combo_r=-0.73 | combo_n=6 | pick=unexplored",
vwap_clone,BTC-USDT-SWAP,short,2026-09-14T16:45:00+00:00,2026-09-14T16:45:00+00:00,78560.7,78951.72367,0.06023902826,4732.420228,78833.47346,16.4316082,10,473.2420228,9.488395341,9.490671565,0,-33.0432813,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=77677.7 (300 bar), σ=311.298; bu bar +3.08σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 1.5×0.5σ (78833.5), hedef VWAP mesafesinin %50'i (78138.9); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp0 | combo_r=-2.152 | combo_n=4 | pick=unexplored",
vwap_clone,XRP-USDT-SWAP,short,2026-09-14T16:45:00+00:00,2026-09-14T16:45:00+00:00,1.40879525,1.417098301,3356.676792,4728.870321,1.414975837,20.74623282,10,472.8870321,9.485611299,9.4900428,0,-37.35626895,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=1.37461 (300 bar), σ=0.00430067; bu bar +8.34σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 2.5×0.5σ (1.41498), hedef VWAP mesafesinin %100'i (1.37461); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp2 | combo_r=0.2436 | combo_n=5 | pick=unexplored",
vwap_clone,ADA-USDT-SWAP,short,2026-09-14T16:45:00+00:00,2026-09-14T16:45:00+00:00,0.2100949,0.2114358131,22491.3745,4725.323077,0.2111191344,23.03643945,10,472.5323077,9.480805132,9.486382734,0,-39.63978386,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.207716 (300 bar), σ=0.000815308; bu bar +3.17σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 2.5×0.5σ (0.211119), hedef VWAP mesafesinin %75'i (0.208312); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp1 | combo_r=-1.84 | combo_n=2 | pick=unexplored",
vwap_clone,ETHFI-USDT-SWAP,long,2026-09-14T16:45:00+00:00,2026-09-14T17:00:00+00:00,0.64001985,0.6489628509,3688.775038,2360.889247,0.6338414202,22.79083761,10,236.0889247,4.754767212,2.377392447,0,28.23395145,partial,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.699732 (300 bar), σ=0.00468686; bu bar -12.88σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (0.633841), hedef VWAP mesafesinin %75'i (0.684724); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp1 | combo_r=-1.84 | combo_n=2 | pick=unexplored",
vwap_clone,ETHFI-USDT-SWAP,long,2026-09-14T16:45:00+00:00,2026-09-14T17:15:00+00:00,0.64001985,0.6489628509,3688.775038,2360.889247,0.6338414202,22.79083761,10,236.0889247,4.754767212,2.377392447,0,28.23395145,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.699732 (300 bar), σ=0.00468686; bu bar -12.88σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (0.633841), hedef VWAP mesafesinin %75'i (0.684724); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp1 | combo_r=-1.84 | combo_n=2 | pick=unexplored",exit_rule=partial
vwap_clone,PENGU-USDT-SWAP,long,2026-09-14T17:00:00+00:00,2026-09-14T17:45:00+00:00,0.0071705835,0.00722097972,327640.5641,2349.374023,0.007134577823,11.79692035,10,234.9374023,4.715259891,2.357634663,0,11.79658593,partial,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.00723632 (300 bar), σ=2.51377e-05; bu bar -2.55σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (0.00713458), hedef VWAP mesafesinin %75'i (0.00721874); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp1 | combo_r=-1.8 | combo_n=3 | pick=unexplored",
vwap_clone,PENGU-USDT-SWAP,long,2026-09-14T17:00:00+00:00,2026-09-14T17:45:00+00:00,0.0071705835,0.007215128518,327640.5641,2349.374023,0.007134577823,11.79692035,10,234.9374023,4.7133428,2.356675638,0,9.881412005,tp,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.00723632 (300 bar), σ=2.51377e-05; bu bar -2.55σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (0.00713458), hedef VWAP mesafesinin %75'i (0.00721874); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp1 | combo_r=-1.8 | combo_n=3 | pick=unexplored",
vwap_clone,ETHFI-USDT-SWAP,long,2026-09-14T17:30:00+00:00,2026-09-14T18:00:00+00:00,0.65062515,0.6571098771,3625.06201,2358.556514,0.6460828524,16.46611045,10,235.8556514,4.740620566,2.370316752,0,18.76691726,partial,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.700347 (300 bar), σ=0.00329372; bu bar -15.42σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (0.646083), hedef VWAP mesafesinin %50'i (0.675273); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp0 | combo_r=-1.656 | combo_n=1 | pick=unexplored",
vwap_clone,ETHFI-USDT-SWAP,long,2026-09-14T17:30:00+00:00,2026-09-14T18:15:00+00:00,0.65062515,0.65217375,3625.06201,2358.556514,0.6460828524,16.46611045,10,235.8556514,4.722726799,2.361365393,0,0.8910442296,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=0.700347 (300 bar), σ=0.00329372; bu bar -15.42σ ile bandın dışında kapandı ve kapanış long yönünde döndü; stop 2.5×0.5σ (0.646083), hedef VWAP mesafesinin %50'i (0.675273); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp0 | combo_r=-1.656 | combo_n=1 | pick=unexplored",exit_rule=partial
vwap_clone,BTC-USDT-SWAP,short,2026-09-14T17:45:00+00:00,2026-09-14T18:15:00+00:00,78777.7914,79311.07803,0.05993266195,4721.362741,79192.28959,24.84198013,10,472.1362741,9.474686769,9.481169383,0,-41.43597398,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=77524 (300 bar), σ=300.072; bu bar +4.22σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 2.5×0.5σ (79192.3), hedef VWAP mesafesinin %75'i (77847.3); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band2_tp1 | combo_r=-0.5846 | combo_n=5 | pick=unexplored",
vwap_clone,SOL-USDT-SWAP,short,2026-09-14T17:45:00+00:00,2026-09-14T18:15:00+00:00,102.82856,103.4415022,45.88045508,4717.821128,103.2865724,21.01381576,10,471.7821128,9.463764325,9.468343026,0,-37.5858325,stop,"VWAP sapma-dönüş (kaynak kuralları): kümülatif VWAP=101.389 (300 bar), σ=0.542096; bu bar +2.57σ ile bandın dışında kapandı ve kapanış short yönünde döndü; stop 1.5×0.5σ (103.287), hedef VWAP mesafesinin %50'i (102.134); yönetim: breakeven 1R, kısmi %50 @ 1.5R, takip geri verme %50 | arm=vwap_revert_src | combo=band0_tp0 | combo_r=-2.124 | combo_n=5 | pick=unexplored",
