source,period,model,week_start,n_opened,long_share,short_share,btc_week_ret,model_week_ret,avg_r
ema,A,random_ctrl,2024-08-05,0,,,0.009587416193914233,-0.013706908054561318,
ema,A,random_ctrl,2024-08-12,0,,,-0.004970397274199345,-0.00020802326290980666,
ema,A,random_ctrl,2024-08-19,0,,,0.099018067691381,0.03374023942391835,
ema,A,random_ctrl,2024-08-26,0,,,-0.1079256329606676,-0.028773672904315317,
ema,A,random_ctrl,2024-09-02,0,,,-0.042085291181132134,-0.007004218985079413,
ema,A,random_ctrl,2024-09-09,0,,,0.07744758079945768,0.014532908227074648,
ema,A,random_ctrl,2024-09-16,0,,,0.07541180449856255,0.006077736380234233,
ema,A,random_ctrl,2024-09-23,0,,,0.03168939330797249,0.020453758044177928,
ema,A,random_ctrl,2024-09-30,0,,,-0.04235551992098063,-0.0184906230475802,
ema,A,random_ctrl,2024-10-07,0,,,0.000834056235127445,-0.011883420919714838,
ema,A,random_ctrl,2024-10-14,0,,,0.09816167524678798,0.030812141952758942,
ema,A,random_ctrl,2024-10-21,0,,,-0.014799399276757108,-0.01329616422879032,
ema,A,random_ctrl,2024-10-28,0,,,0.01100572997668614,0.00011896111075482274,
ema,A,random_ctrl,2024-11-04,0,,,0.16869762958202528,0.036622098066021236,
ema,A,random_ctrl,2024-11-11,0,,,0.11794813098878576,-0.016917044419211935,
ema,A,random_ctrl,2024-11-18,0,,,0.0895726685955931,0.035335170713315156,
ema,A,random_ctrl,2024-11-25,0,,,-0.007267973322166554,-0.0033082598008931097,
ema,A,random_ctrl,2024-12-02,0,,,0.0406132262797152,0.11121521366112375,
dc,A,dc_short,2021-12-27,5,0.0,1.0,-0.06830743170044717,-0.00573458019999995,2.4558029541996187
dc,A,dc_short,2022-01-03,0,,,-0.11524467718509712,0.12209270259486504,
dc,A,dc_short,2022-01-10,5,0.0,1.0,0.029130296607638106,-0.05280943486145773,0.15379257771929203
dc,A,dc_short,2022-01-17,2,0.0,1.0,-0.1581276556223734,0.14077437189286668,3.5054396521389175
dc,A,dc_short,2022-01-24,3,0.0,1.0,0.04516721550197755,0.0023044477359841498,-1.0180591114657271
dc,A,dc_short,2022-01-31,2,0.0,1.0,0.1180801291946707,-0.0365546009551031,0.027508113440849025
dc,A,dc_short,2022-02-07,6,0.0,1.0,-0.007259665196324816,0.04154906635004019,1.6172867602154801
dc,A,dc_short,2022-02-14,1,0.0,1.0,-0.08734413446337086,0.06334206502159256,5.647381067434375
dc,A,dc_short,2022-02-21,9,0.0,1.0,-0.018239362325635833,0.09359217452269486,-0.1704357542044873
dc,A,dc_short,2022-02-28,4,0.0,1.0,0.019262761579546428,0.024796480660431053,-1.0589304297016535
dc,A,dc_short,2022-03-07,0,,,-0.01703748246141512,0.025459970372376795,
dc,A,dc_short,2022-03-14,0,,,0.09274697569966728,-0.09846185683036646,
dc,A,dc_short,2022-03-21,0,,,0.13471875530135957,-0.05515059106143283,
dc,A,dc_short,2022-03-28,0,,,-0.008878324032130402,0.0,
dc,A,dc_short,2022-04-04,0,,,-0.09177437497575747,0.0,
dc,A,dc_short,2022-04-11,1,0.0,1.0,-0.058701269120442046,0.004213318087896489,0.7838634458741359
dc,A,dc_short,2022-04-18,8,0.0,1.0,-0.005517578617303176,0.018936281818002998,0.5466673492969775
dc,A,dc_short,2022-04-25,5,0.0,1.0,-0.02495798936998006,0.06396805671214123,0.7491966443551635
dc,A,dc_short,2022-05-02,7,0.0,1.0,-0.11487512217439222,0.04150850651811999,0.5886797976504072
dc,A,dc_short,2022-05-09,1,0.0,1.0,-0.08016058548504568,0.0068040972984133585,0.6804097092977205
dc,A,dc_short,2022-05-16,0,,,-0.0326427401511451,0.0,
dc,A,dc_short,2022-05-23,1,0.0,1.0,-0.02744360281862135,0.00025121540768324735,0.7613339353325134
dc,A,dc_short,2022-05-30,2,0.0,1.0,0.0155054807072319,-0.008696362161408233,-1.0187680645416581
dc,A,dc_short,2022-06-06,6,0.0,1.0,-0.11172006322705275,0.03594099795028227,1.3896621310787178
dc,A,dc_short,2022-06-13,2,0.0,1.0,-0.22609176548486132,0.016111113801397847,-1.016026762365032
dc,A,dc_short,2022-06-20,2,0.0,1.0,0.022701751486308375,-0.02184792982158079,-1.012620348699404
dc,A,dc_short,2022-06-27,1,0.0,1.0,-0.08187051112030064,0.03154247746502947,-1.0120738906021487
dc,A,dc_short,2022-07-04,0,,,0.08003334075389446,-0.006796895256697022,
dc,A,dc_short,2022-07-11,0,,,-0.0029288261686543082,-0.001330333621445856,
dc,A,dc_short,2022-07-18,2,0.0,1.0,0.08579601451888164,-0.07083634058934885,-1.1349004439217434
dc,A,dc_short,2022-07-25,2,0.0,1.0,0.03164918463943045,-0.04061332235855852,-1.2214070335225422
dc,A,dc_short,2022-08-01,0,,,-0.005218906518912214,-0.004054985094812502,
dc,A,dc_short,2022-08-08,0,,,0.04864032306079391,-0.014813461169788766,
dc,A,dc_short,2022-08-15,0,,,-0.1148002320443352,0.038384425086071206,
dc,A,dc_short,2022-08-22,5,0.0,1.0,-0.09097669576210532,0.012581562050073769,0.022106375638392583
dc,A,dc_short,2022-08-29,6,0.0,1.0,0.022783515696901402,-0.058987610208295904,-0.7588739696238561
dc,A,dc_short,2022-09-05,4,0.0,1.0,0.0913285608590455,-0.03953470330492004,-0.6266825722259433
dc,A,dc_short,2022-09-12,2,0.0,1.0,-0.11054258949634688,0.12373104569432969,2.7058133674938922
dc,A,dc_short,2022-09-19,5,0.0,1.0,-0.031173232117750582,-0.006593578371250519,-0.3955032251865373
dc,A,dc_short,2022-09-26,5,0.0,1.0,0.012981075908994333,-0.055591145546407095,-0.7389782904793677
dc,A,dc_short,2022-10-03,3,0.0,1.0,0.02026637000031495,-0.0359744478060251,2.9122157748366675
dc,A,dc_short,2022-10-10,3,0.0,1.0,-0.009314693659219109,0.1204460046846012,-0.07130952080508195
dc,A,dc_short,2022-10-17,4,0.0,1.0,0.016094448453634946,-0.018673616278934047,-1.0815079122562044
dc,A,dc_short,2022-10-24,2,0.0,1.0,0.05386458743159639,-0.04666636423534787,-1.025013907260544
dc,A,dc_short,2022-10-31,3,0.0,1.0,0.013808150105451888,-0.040471402391049294,-1.1446864637961733
dc,A,dc_short,2022-11-07,1,0.0,1.0,-0.21882038995136366,0.028881973218328527,2.8881973046295593
dc,A,dc_short,2022-11-14,1,0.0,1.0,-0.0027793592781013565,0.0012070447840260012,0.870181171069783
dc,A,dc_short,2022-11-21,3,0.0,1.0,0.00845340192641797,-0.016786731652766118,-1.0337774857057191
dc,A,dc_short,2022-11-28,2,0.0,1.0,0.04129786327387852,-0.026434444825584436,-0.2041539102318332
dc,A,dc_short,2022-12-05,3,0.0,1.0,-0.0010815298092999859,-0.014399860305893908,-1.0808540151205612
dc,A,dc_short,2022-12-12,5,0.0,1.0,-0.020594724613592907,0.06284929317170751,1.9217877919639879
dc,A,dc_short,2022-12-19,2,0.0,1.0,0.00596354944726607,0.014216648166891499,-1.1143365447065783
dc,A,dc_short,2022-12-26,0,,,-0.013062228241499607,0.021122865947811098,
dc,A,dc_short,2023-01-02,4,0.0,1.0,0.030996274428374493,-0.04861749537197857,-1.039009656371527
dc,A,dc_short,2023-01-09,0,,,0.2185418478800225,-0.021629814370203948,
dc,A,dc_short,2023-01-16,0,,,0.08814046518312679,0.0,
dc,A,dc_short,2023-01-23,0,,,0.04529064468835453,0.0,
dc,A,dc_short,2023-01-30,0,,,-0.033948277314463815,0.0,
dc,A,dc_short,2023-02-06,0,,,-0.050196198116498,0.0,
dc,A,dc_short,2023-02-13,3,0.0,1.0,0.114383030291902,-0.018825473784350732,-1.2242301506712512
dc,A,dc_short,2023-02-20,0,,,-0.029715980474944947,-0.01789957711635004,
dc,A,dc_short,2023-02-27,3,0.0,1.0,-0.04760752448514327,0.03032272832355365,0.360107476602093
dc,A,dc_short,2023-03-06,1,0.0,1.0,-0.01955985860557996,0.037507659423346995,5.783387315651691
dc,A,dc_short,2023-03-13,7,0.0,1.0,0.2714265579748032,-0.07279491191841114,-1.049298601241928
dc,A,dc_short,2023-03-20,10,0.0,1.0,-1.787955615795145e-05,-0.08571583842971675,-1.1736961684137492
dc,A,dc_short,2023-03-27,4,0.0,1.0,0.007405844573815212,-0.037797211780243645,-1.1607186854321552
dc,A,dc_short,2023-04-03,2,0.0,1.0,0.005466517579823638,-0.027599387162780986,-1.2158036574501503
dc,A,dc_short,2023-04-10,1,0.0,1.0,0.06998287761910649,-0.03914957368410166,-2.1543191609218875
dc,A,dc_short,2023-04-17,0,,,-0.08963039217627145,0.0,
dc,A,dc_short,2023-04-24,6,0.0,1.0,0.05996817837506763,0.018680288395148015,1.3782441169772544
dc,A,dc_short,2023-05-01,0,,,-0.02783296120139922,0.044898324316559934,
dc,A,dc_short,2023-05-08,4,0.0,1.0,-0.05332039012517631,0.01562737785666579,0.4136814163057788
dc,A,dc_short,2023-05-15,1,0.0,1.0,-0.0062490944014504946,0.03453291236155609,-1.1048261101181462
dc,A,dc_short,2023-05-22,4,0.0,1.0,0.049652867349342156,-0.03325194986119506,0.2107531954349393
dc,A,dc_short,2023-05-29,4,0.0,1.0,-0.03416821604371023,0.0008728002545281832,0.5053673152355096
dc,A,dc_short,2023-06-05,6,0.0,1.0,-0.04397322663323078,0.1152065168091092,2.1129844482641844
dc,A,dc_short,2023-06-12,2,0.0,1.0,0.01646730262574203,0.01354802551460299,-0.2023484590236605
dc,A,dc_short,2023-06-19,1,0.0,1.0,0.1565519335129597,-0.020255246570852425,-1.032490284557458
dc,A,dc_short,2023-06-26,9,0.0,1.0,0.004744670448840749,-0.08964329024265905,-1.0696235777468068
dc,A,dc_short,2023-07-03,3,0.0,1.0,-0.01493097851467462,0.023826653447470703,-1.2769558622217323
dc,A,dc_short,2023-07-10,0,,,0.002224528158017769,-0.06623291436153989,
dc,A,dc_short,2023-07-17,0,,,-0.0049287481641240305,-0.00019137216358078302,
dc,A,dc_short,2023-07-24,7,0.0,1.0,-0.026534316430532723,-0.029898853877250442,-0.9007287341554313
dc,A,dc_short,2023-07-31,2,0.0,1.0,-0.006652187572566137,0.03690396424994047,2.651363568476581
dc,A,dc_short,2023-08-07,3,0.0,1.0,0.007535546327108733,0.04404045178275395,1.7813713937257625
dc,A,dc_short,2023-08-14,4,0.0,1.0,-0.10644192711887535,0.03940692035190341,-0.0756772342574501
dc,A,dc_short,2023-08-21,4,0.0,1.0,-0.0032877151716027564,0.008405184258960752,0.372588344345044
dc,A,dc_short,2023-08-28,2,0.0,1.0,-0.004995728345777883,0.017343581870970404,-1.029667386480246
dc,A,dc_short,2023-09-04,1,0.0,1.0,-0.005151721668418707,0.011321426091414732,-1.0582269720321122
dc,A,dc_short,2023-09-11,0,,,0.02670087970864743,0.0033679290028387765,
dc,A,dc_short,2023-09-18,1,0.0,1.0,-0.010799909529553675,0.007351045360415531,-1.122371171510964
dc,A,dc_short,2023-09-25,0,,,0.06720652401730076,-0.05301414439568242,
dc,A,dc_short,2023-10-02,2,0.0,1.0,-0.0031815633581026015,0.017107537403349804,1.9788145064953115
dc,A,dc_short,2023-10-09,1,0.0,1.0,-0.027407221664994985,0.060521324006010735,-1.0750265008669517
dc,A,dc_short,2023-10-16,5,0.0,1.0,0.10492838174793451,-0.04331783034346226,-0.2829031243223107
dc,A,dc_short,2023-10-23,0,,,0.15082767218448123,-0.03969137184797644,
dc,A,dc_short,2023-10-30,0,,,0.014346292209033606,0.0,
dc,A,dc_short,2023-11-06,0,,,0.05856670064734626,0.0,
dc,A,dc_short,2023-11-13,0,,,0.008114181204124993,0.0,
dc,A,dc_short,2023-11-20,0,,,0.0020951682690377726,0.0,
dc,A,dc_short,2023-11-27,1,0.0,1.0,0.06778104138851804,0.00010718526646469329,-1.107919701296388
dc,A,dc_short,2023-12-04,4,0.0,1.0,0.09502005581618667,-0.0565200073543658,-1.1664385306915293
dc,A,dc_short,2023-12-11,0,,,-0.05499667717941625,0.0,
dc,A,dc_short,2023-12-18,4,0.0,1.0,0.03885219635620185,-0.0574999423790743,-1.470975317459314
dc,A,dc_short,2023-12-25,1,0.0,1.0,-0.016048814076617512,-0.012259612800234687,-1.2259612830359645
dc,A,dc_short,2024-01-01,0,,,0.03871368892398408,0.0,
dc,A,dc_short,2024-01-08,4,0.0,1.0,-0.04994628452812311,-0.01385577259125137,-0.43765893142981144
dc,A,dc_short,2024-01-15,2,0.0,1.0,-0.003701414443422313,0.020441349411064458,1.2031262877690216
dc,A,dc_short,2024-01-22,5,0.0,1.0,0.01082808521075429,0.007366702383731161,-0.6962016409666494
dc,A,dc_short,2024-01-29,4,0.0,1.0,0.013169476123187751,-0.02866614837678616,-1.0949378279834807
dc,A,dc_short,2024-02-05,2,0.0,1.0,0.1343877229973094,-0.06604775689364106,-1.1367550249788092
dc,A,dc_short,2024-02-12,2,0.0,1.0,0.0797018657195252,-0.0362619879652758,-1.0824197448695552
dc,A,dc_short,2024-02-19,0,,,-0.008085958841741125,0.0,
dc,A,dc_short,2024-02-26,0,,,0.22038084599373442,0.0,
dc,A,dc_short,2024-03-04,3,0.0,1.0,0.09188101188044162,-0.027388582822443386,-1.162631690778942
dc,A,dc_short,2024-03-11,5,0.0,1.0,-0.007821870780316154,-0.06667741772842362,-1.2265549001362195
dc,A,dc_short,2024-03-18,1,0.0,1.0,-0.017296121528935005,-0.0013692590518746828,-1.0755542039042079
dc,A,dc_short,2024-03-25,12,0.0,1.0,0.06106192320736881,-0.11098155530449105,-0.6121530345116644
dc,A,dc_short,2024-04-01,2,0.0,1.0,-0.027581624026883578,0.05123141603203907,-1.1572694287311633
dc,A,dc_short,2024-04-08,6,0.0,1.0,-0.05336153292763979,0.1103423275089126,1.8499282050256813
dc,A,dc_short,2024-04-15,6,0.0,1.0,-0.0110186502267694,-0.020380585895723557,0.30277611097892426
dc,A,dc_short,2024-04-22,1,0.0,1.0,-0.027917441124520548,0.03512596522015654,3.7809599296249026
dc,A,dc_short,2024-04-29,1,0.0,1.0,0.014019801980198032,0.029236920467869076,-1.041367832775969
dc,A,dc_short,2024-05-06,2,0.0,1.0,-0.03965161693485386,0.021714230098991427,-1.0891941917599781
dc,A,dc_short,2024-05-13,2,0.0,1.0,0.07808933838062582,-0.03711677890667142,-1.1280370945514955
dc,A,dc_short,2024-05-20,3,0.0,1.0,0.033843753489396944,-0.07602237080222918,-1.2348283932136968
dc,A,dc_short,2024-05-27,0,,,-0.010920220506136724,0.0023796997275360443,
dc,A,dc_short,2024-06-03,4,0.0,1.0,0.02765804544696615,-0.04309369764835935,-1.152418236098216
dc,A,dc_short,2024-06-10,3,0.0,1.0,-0.042490652085259706,0.024089866815947714,0.18456839104336145
dc,A,dc_short,2024-06-17,9,0.0,1.0,-0.05216242439875174,0.030757466132112832,0.9523406874037258
dc,A,dc_short,2024-06-24,4,0.0,1.0,-0.006866675737851158,0.003518484139865663,0.01571055124375209
dc,A,dc_short,2024-07-01,0,,,-0.10992069434664442,0.02647033898289375,
dc,A,dc_coinflip,2021-12-27,5,0.6,0.4,-0.06830743170044717,-0.003718196700000065,0.21022186068090104
dc,A,dc_coinflip,2022-01-03,2,0.5,0.5,-0.11524467718509712,0.015079062620875883,0.04349110611052809
dc,A,dc_coinflip,2022-01-10,7,0.5714285714285714,0.42857142857142855,0.029130296607638106,0.021609228020681215,0.7014614259109911
dc,A,dc_coinflip,2022-01-17,0,,,-0.1581276556223734,0.02772145719022734,
dc,A,dc_coinflip,2022-01-24,5,0.6,0.4,0.04516721550197755,-0.0021567397095486607,0.22186074774597295
dc,A,dc_coinflip,2022-01-31,0,,,0.1180801291946707,0.0069102767225810435,
dc,A,dc_coinflip,2022-02-07,10,0.6,0.4,-0.007259665196324816,0.01852465412158355,0.5678010712755353
dc,A,dc_coinflip,2022-02-14,3,0.6666666666666666,0.3333333333333333,-0.08734413446337086,0.019226301738651586,0.37584357133180424
dc,A,dc_coinflip,2022-02-21,7,0.5714285714285714,0.42857142857142855,-0.018239362325635833,0.09151653987770336,0.777169500608631
dc,A,dc_coinflip,2022-02-28,5,0.4,0.6,0.019262761579546428,0.01306896686153669,-1.023382546742449
dc,A,dc_coinflip,2022-03-07,4,0.25,0.75,-0.01703748246141512,-0.006650771533713518,-0.4934958564088228
dc,A,dc_coinflip,2022-03-14,0,,,0.09274697569966728,-0.034636405702964224,
dc,A,dc_coinflip,2022-03-21,0,,,0.13471875530135957,-0.04288370922283635,
dc,A,dc_coinflip,2022-03-28,0,,,-0.008878324032130402,0.0,
dc,A,dc_coinflip,2022-04-04,0,,,-0.09177437497575747,0.0,
dc,A,dc_coinflip,2022-04-11,1,0.0,1.0,-0.058701269120442046,0.004213318419676426,0.7838634459705683
dc,A,dc_coinflip,2022-04-18,6,0.6666666666666666,0.3333333333333333,-0.005517578617303176,-0.03624347613175294,-0.7112315948580635
dc,A,dc_coinflip,2022-04-25,7,0.5714285714285714,0.42857142857142855,-0.02495798936998006,-0.015650294553274713,-0.18705828449500114
dc,A,dc_coinflip,2022-05-02,7,0.5714285714285714,0.42857142857142855,-0.11487512217439222,-0.0016575819130607572,-0.07153789648974386
dc,A,dc_coinflip,2022-05-09,2,0.5,0.5,-0.08016058548504568,-0.006711533067914499,-0.16320468465707944
dc,A,dc_coinflip,2022-05-16,0,,,-0.0326427401511451,0.0,
dc,A,dc_coinflip,2022-05-23,2,0.5,0.5,-0.02744360281862135,-0.0002951111305824483,-0.13275411338170656
dc,A,dc_coinflip,2022-05-30,3,0.6666666666666666,0.3333333333333333,0.0155054807072319,0.0034195501223670544,-0.3486612656755564
dc,A,dc_coinflip,2022-06-06,4,0.5,0.5,-0.11172006322705275,-0.04245419375310855,-0.7144170816116878
dc,A,dc_coinflip,2022-06-13,4,0.75,0.25,-0.22609176548486132,-0.020438636705878976,-0.6346585051647866
dc,A,dc_coinflip,2022-06-20,4,0.75,0.25,0.022701751486308375,0.014461783283814755,-0.23958213147633978
dc,A,dc_coinflip,2022-06-27,4,1.0,0.0,-0.08187051112030064,-0.01785464121542002,-0.5348498055117623
dc,A,dc_coinflip,2022-07-04,0,,,0.08003334075389446,0.0023919800722485007,
dc,A,dc_coinflip,2022-07-11,2,1.0,0.0,-0.0029288261686543082,-0.003364506793976818,2.1691809804055806
dc,A,dc_coinflip,2022-07-18,4,0.5,0.5,0.08579601451888164,-0.0005238173155727166,-1.288520628367592
dc,A,dc_coinflip,2022-07-25,2,0.0,1.0,0.03164918463943045,-0.054034187406769574,-1.2214070338014555
dc,A,dc_coinflip,2022-08-01,0,,,-0.005218906518912214,0.0,
dc,A,dc_coinflip,2022-08-08,0,,,0.04864032306079391,0.0,
dc,A,dc_coinflip,2022-08-15,0,,,-0.1148002320443352,0.0,
dc,A,dc_coinflip,2022-08-22,7,0.42857142857142855,0.5714285714285714,-0.09097669576210532,-0.011006823997083748,-0.0004926285893414753
dc,A,dc_coinflip,2022-08-29,10,0.5,0.5,0.022783515696901402,0.011117789478278794,-0.11386296513140468
dc,A,dc_coinflip,2022-09-05,6,0.6666666666666666,0.3333333333333333,0.0913285608590455,0.004035353715740708,0.27213296576433643
dc,A,dc_coinflip,2022-09-12,4,0.25,0.75,-0.11054258949634688,0.06305989740766882,1.3488847540146887
dc,A,dc_coinflip,2022-09-19,6,0.6666666666666666,0.3333333333333333,-0.031173232117750582,-0.0001427420252395617,-0.12513395341100397
dc,A,dc_coinflip,2022-09-26,9,0.5555555555555556,0.4444444444444444,0.012981075908994333,-0.011169893089177485,0.14963120517024386
dc,A,dc_coinflip,2022-10-03,2,1.0,0.0,0.02026637000031495,0.004686354597143616,-1.0230834935856192
dc,A,dc_coinflip,2022-10-10,3,0.3333333333333333,0.6666666666666666,-0.009314693659219109,-0.017685344508261647,-1.0896844895532973
dc,A,dc_coinflip,2022-10-17,4,0.75,0.25,0.016094448453634946,-0.031663423824462744,-0.12014132925503118
dc,A,dc_coinflip,2022-10-24,1,1.0,0.0,0.05386458743159639,0.001976330483458799,0.6958719476040289
dc,A,dc_coinflip,2022-10-31,6,0.5,0.5,0.013808150105451888,-0.016372259521270638,-0.6472238730234802
dc,A,dc_coinflip,2022-11-07,1,1.0,0.0,-0.21882038995136366,-0.03285945736113394,-1.039000320323323
dc,A,dc_coinflip,2022-11-14,2,0.5,0.5,-0.0027793592781013565,-0.004054124480315835,-0.07106973291671875
dc,A,dc_coinflip,2022-11-21,3,0.6666666666666666,0.3333333333333333,0.00845340192641797,0.015322649997014715,0.6380911050616201
dc,A,dc_coinflip,2022-11-28,3,0.3333333333333333,0.6666666666666666,0.04129786327387852,-0.0062958774236714365,-0.4570673135028988
dc,A,dc_coinflip,2022-12-05,2,0.5,0.5,-0.0010815298092999859,-0.005009558461268493,0.4939545356560131
dc,A,dc_coinflip,2022-12-12,3,0.6666666666666666,0.3333333333333333,-0.020594724613592907,0.02672334342984084,0.7589902401941951
dc,A,dc_coinflip,2022-12-19,4,0.5,0.5,0.00596354944726607,0.004168074075797001,-0.4274616556470674
dc,A,dc_coinflip,2022-12-26,1,1.0,0.0,-0.013062228241499607,0.003280951207793814,-1.0206393939347753
dc,A,dc_coinflip,2023-01-02,3,0.6666666666666666,0.3333333333333333,0.030996274428374493,-0.010782485989188628,0.9115284603377106
dc,A,dc_coinflip,2023-01-09,0,,,0.2185418478800225,0.021452193363817873,
dc,A,dc_coinflip,2023-01-16,0,,,0.08814046518312679,0.0,
dc,A,dc_coinflip,2023-01-23,0,,,0.04529064468835453,0.0,
dc,A,dc_coinflip,2023-01-30,0,,,-0.033948277314463815,0.0,
dc,A,dc_coinflip,2023-02-06,0,,,-0.050196198116498,0.0,
dc,A,dc_coinflip,2023-02-13,2,0.5,0.5,0.114383030291902,-0.009413750689105549,-1.1398620591928985
dc,A,dc_coinflip,2023-02-20,0,,,-0.029715980474944947,-0.013492401703629753,
dc,A,dc_coinflip,2023-02-27,4,0.75,0.25,-0.04760752448514327,-0.01701387296576573,-0.42568051263142676
dc,A,dc_coinflip,2023-03-06,1,1.0,0.0,-0.01955985860557996,-0.011277396836566367,-1.1277396814522038
dc,A,dc_coinflip,2023-03-13,9,0.7777777777777778,0.2222222222222222,0.2714265579748032,0.04505122651543325,0.5851649528368815
dc,A,dc_coinflip,2023-03-20,8,0.375,0.625,-1.787955615795145e-05,0.020822740060457923,-1.119205942930376
dc,A,dc_coinflip,2023-03-27,4,0.5,0.5,0.007405844573815212,-0.051136689623843434,1.2746474290566008
dc,A,dc_coinflip,2023-04-03,2,0.5,0.5,0.005466517579823638,-0.036323945893931286,-1.184805126653238
dc,A,dc_coinflip,2023-04-10,1,0.0,1.0,0.06998287761910649,0.018952502581598196,-2.1543191604127063
dc,A,dc_coinflip,2023-04-17,0,,,-0.08963039217627145,0.0,
dc,A,dc_coinflip,2023-04-24,8,0.75,0.25,0.05996817837506763,-0.041426354233289775,-0.6818124879907403
dc,A,dc_coinflip,2023-05-01,10,0.5,0.5,-0.02783296120139922,-0.021390774667685908,-0.17341583539063976
dc,A,dc_coinflip,2023-05-08,5,0.8,0.2,-0.05332039012517631,0.015918930820393085,0.19130006479258976
dc,A,dc_coinflip,2023-05-15,1,1.0,0.0,-0.0062490944014504946,-0.006524294267689523,-1.0718537268531676
dc,A,dc_coinflip,2023-05-22,7,0.42857142857142855,0.5714285714285714,0.049652867349342156,0.03358066978015484,0.4996445378115703
dc,A,dc_coinflip,2023-05-29,5,0.6,0.4,-0.03416821604371023,0.0007451012506951571,-0.31610992204753
dc,A,dc_coinflip,2023-06-05,6,0.6666666666666666,0.3333333333333333,-0.04397322663323078,-0.02798035873284943,-0.10859424185143784
dc,A,dc_coinflip,2023-06-12,3,1.0,0.0,0.01646730262574203,0.007776983366039714,0.2100430461082452
dc,A,dc_coinflip,2023-06-19,3,0.3333333333333333,0.6666666666666666,0.1565519335129597,0.012710465132700799,0.5937966382335546
dc,A,dc_coinflip,2023-06-26,3,1.0,0.0,0.004744670448840749,0.05230798594042518,1.3083703244752496
dc,A,dc_coinflip,2023-07-03,3,0.6666666666666666,0.3333333333333333,-0.01493097851467462,-0.05500202790580622,-1.0665510639418685
dc,A,dc_coinflip,2023-07-10,0,,,0.002224528158017769,0.02171896406253304,
dc,A,dc_coinflip,2023-07-17,0,,,-0.0049287481641240305,-0.00011942445681245584,
dc,A,dc_coinflip,2023-07-24,7,0.0,1.0,-0.026534316430532723,-0.019648295692356377,-0.9007287342327484
dc,A,dc_coinflip,2023-07-31,2,0.5,0.5,-0.006652187572566137,0.012004133725834532,1.4316087989694855
dc,A,dc_coinflip,2023-08-07,3,0.6666666666666666,0.3333333333333333,0.007535546327108733,0.010257661563943143,-0.14083961465762126
dc,A,dc_coinflip,2023-08-14,0,,,-0.10644192711887535,0.0020989122262187188,
dc,A,dc_coinflip,2023-08-21,5,0.6,0.4,-0.0032877151716027564,0.005076836888042724,0.00818981325425081
dc,A,dc_coinflip,2023-08-28,4,0.5,0.5,-0.004995728345777883,0.006901714286566163,0.060281034986113785
dc,A,dc_coinflip,2023-09-04,0,,,-0.005151721668418707,0.005586870573507374,
dc,A,dc_coinflip,2023-09-11,0,,,0.02670087970864743,0.0018882221332714444,
dc,A,dc_coinflip,2023-09-18,2,1.0,0.0,-0.010799909529553675,-0.002074134477954348,2.0142391057671443
dc,A,dc_coinflip,2023-09-25,0,,,0.06720652401730076,0.027674185588310696,
dc,A,dc_coinflip,2023-10-02,4,0.5,0.5,-0.0031815633581026015,-0.043447188293312844,-1.6178379871667297
dc,A,dc_coinflip,2023-10-09,3,0.0,1.0,-0.027407221664994985,-0.009152479173704764,0.2826987427998253
dc,A,dc_coinflip,2023-10-16,6,0.3333333333333333,0.6666666666666666,0.10492838174793451,-0.0057764875232692026,0.17180266398537178
dc,A,dc_coinflip,2023-10-23,0,,,0.15082767218448123,0.00699337926001542,
dc,A,dc_coinflip,2023-10-30,0,,,0.014346292209033606,0.0,
dc,A,dc_coinflip,2023-11-06,0,,,0.05856670064734626,0.0,
dc,A,dc_coinflip,2023-11-13,0,,,0.008114181204124993,0.0,
dc,A,dc_coinflip,2023-11-20,0,,,0.0020951682690377726,0.0,
dc,A,dc_coinflip,2023-11-27,1,0.0,1.0,0.06778104138851804,0.00010718541503829115,-1.1079197016484132
dc,A,dc_coinflip,2023-12-04,3,0.3333333333333333,0.6666666666666666,0.09502005581618667,-0.018645349204014727,-0.24976109970006224
dc,A,dc_coinflip,2023-12-11,0,,,-0.05499667717941625,0.0,
dc,A,dc_coinflip,2023-12-18,4,0.5,0.5,0.03885219635620185,-0.05382880022807501,-1.3751000201841581
dc,A,dc_coinflip,2023-12-25,1,1.0,0.0,-0.016048814076617512,-0.011330397461352448,-1.1330397500645035
dc,A,dc_coinflip,2024-01-01,0,,,0.03871368892398408,0.0,
dc,A,dc_coinflip,2024-01-08,7,0.7142857142857143,0.2857142857142857,-0.04994628452812311,-0.015637911304316687,-0.08928535493259547
dc,A,dc_coinflip,2024-01-15,4,0.75,0.25,-0.003701414443422313,-0.011309304921318208,-0.4954785948105103
dc,A,dc_coinflip,2024-01-22,6,0.5,0.5,0.01082808521075429,-0.008501261434211815,-0.010970868742854467
dc,A,dc_coinflip,2024-01-29,7,0.5714285714285714,0.42857142857142855,0.013169476123187751,-0.026531459832852766,1.2771577733397677
dc,A,dc_coinflip,2024-02-05,1,1.0,0.0,0.1343877229973094,0.08160854326989586,3.805826357264711
dc,A,dc_coinflip,2024-02-12,2,0.5,0.5,0.0797018657195252,0.01989926197331271,0.5552690030241981
dc,A,dc_coinflip,2024-02-19,0,,,-0.008085958841741125,0.0,
dc,A,dc_coinflip,2024-02-26,0,,,0.22038084599373442,0.0,
dc,A,dc_coinflip,2024-03-04,4,0.5,0.5,0.09188101188044162,-0.025818009033111156,-1.1001914397468187
