source,period,model,symbol,direction,opened_at,closed_at,r,pnl,coin_ret,btc_ret,aligned_btc,aligned_coin
ema,B,ema_trend,SUI-USDT-SWAP,long,2026-08-20T12:00:00+00:00,2026-08-21T04:00:00+00:00,1.9314343845522783,147.6205878,0.0517987557479036,0.05335720655676157,aligned,aligned
ema,B,ema_trend,ADA-USDT-SWAP,long,2026-08-20T16:00:00+00:00,2026-08-21T04:00:00+00:00,1.9427957637661917,82.22013908,0.07648870636550309,0.0502877498799037,aligned,aligned
ema,B,ema_trend,ETHFI-USDT-SWAP,long,2026-09-01T12:00:00+00:00,2026-09-02T00:00:00+00:00,-1.0344586226331496,-83.86684035,-0.028829750938246357,-0.004513232180436866,misaligned,misaligned
ema,B,ema_trend,LINK-USDT-SWAP,long,2026-09-03T16:00:00+00:00,2026-09-06T00:00:00+00:00,1.9225372121384143,154.2538161,0.030793891841727872,-0.021067843669429265,misaligned,aligned
ema,B,ema_trend,XRP-USDT-SWAP,long,2026-09-03T16:00:00+00:00,2026-09-04T12:00:00+00:00,-1.0537930699261298,-84.52742067,-0.04928955061526952,-0.02866802819814085,misaligned,misaligned
ema,B,ema_trend,ADA-USDT-SWAP,long,2026-09-03T20:00:00+00:00,2026-09-04T12:00:00+00:00,-1.0495327131815135,-84.4536811,-0.037087290818634044,-0.022772739191935898,misaligned,misaligned
ema,B,ema_trend,AVAX-USDT-SWAP,long,2026-09-03T20:00:00+00:00,2026-09-04T12:00:00+00:00,-1.0718077975040352,-85.94061287,-0.02035928143712573,-0.022772739191935898,misaligned,misaligned
ema,B,ema_trend,XRP-USDT-SWAP,long,2026-09-15T00:00:00+00:00,2026-09-15T12:00:00+00:00,-1.050938023897748,-83.26353192,-0.018582632657387133,-0.015146149200065517,misaligned,misaligned
ema,B,trend,SOL-USDT-SWAP,long,2024-07-21T20:00:00+00:00,2024-07-22T00:00:00+00:00,0.3758741747,37.58741747,-0.01918387254105014,-0.0041836462266503505,misaligned,misaligned
ema,B,trend,ADA-USDT-SWAP,long,2024-07-22T00:00:00+00:00,2024-07-22T04:00:00+00:00,-0.5292443757883197,-53.35307805,-0.010938924339106704,-0.009630993592104287,misaligned,misaligned
ema,B,trend,AVAX-USDT-SWAP,long,2024-07-22T00:00:00+00:00,2024-07-22T04:00:00+00:00,-0.3466003112500201,-34.93289936,-0.009618069560361264,-0.009630993592104287,misaligned,misaligned
ema,B,trend,BTC-USDT-SWAP,long,2024-07-22T00:00:00+00:00,2024-07-22T04:00:00+00:00,-0.33106009203911846,-33.32702075,-0.009630993592104287,-0.009630993592104287,misaligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-07-22T12:00:00+00:00,2024-07-22T20:00:00+00:00,-0.11708060417899713,-11.60968276,-0.00409567496723473,0.006637059299709813,aligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-07-24T12:00:00+00:00,2024-07-24T20:00:00+00:00,-0.3825950176131927,-37.89360601,-0.00929785187560117,-0.012263348496957982,misaligned,misaligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-07-25T00:00:00+00:00,2024-07-25T20:00:00+00:00,0.456889210655716,45.07884207,-0.007508598556411283,0.026623604577687088,misaligned,aligned
ema,B,trend,LINK-USDT-SWAP,short,2024-07-25T00:00:00+00:00,2024-07-25T04:00:00+00:00,0.40359673561989395,39.81783996,0.004472892727693356,0.0005133125823992835,misaligned,misaligned
ema,B,trend,SUI-USDT-SWAP,short,2024-07-25T00:00:00+00:00,2024-07-25T16:00:00+00:00,0.5511545508029395,54.36457774,-0.028151939655172264,0.009152254128733883,misaligned,aligned
ema,B,trend,LINK-USDT-SWAP,short,2024-07-25T20:00:00+00:00,2024-07-26T00:00:00+00:00,-0.5789890103055361,-58.09232001,0.022959183673469497,0.01894683730522395,misaligned,misaligned
ema,B,trend,BTC-USDT-SWAP,long,2024-07-26T16:00:00+00:00,2024-07-27T16:00:00+00:00,0.38745679536835115,38.54280743,0.0038633943750625566,0.0038633943750625566,aligned,aligned
ema,B,trend,SOL-USDT-SWAP,long,2024-07-27T08:00:00+00:00,2024-07-27T12:00:00+00:00,-0.3137911126975243,-31.27711093,-0.015371339194218181,0.009446005343698216,aligned,misaligned
ema,B,trend,ADA-USDT-SWAP,long,2024-07-27T16:00:00+00:00,2024-07-27T20:00:00+00:00,-0.14593460690720977,-14.55644442,-0.012768976117285447,-0.005193385867837463,misaligned,misaligned
ema,B,trend,SOL-USDT-SWAP,long,2024-07-29T04:00:00+00:00,2024-07-29T12:00:00+00:00,-0.3338234014227131,-33.18321222,-0.028171942408649064,-0.02083282409930276,misaligned,misaligned
ema,B,trend,SUI-USDT-SWAP,short,2024-07-30T00:00:00+00:00,2024-07-30T04:00:00+00:00,-0.3205706861818228,-31.75947038,0.007413398032079632,0.00481809803703781,misaligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-07-30T12:00:00+00:00,2024-07-30T16:00:00+00:00,-0.5254320702078957,-51.88855355,0.016982047549733315,-0.0045072319555951035,misaligned,aligned
ema,B,trend,AVAX-USDT-SWAP,short,2024-07-30T16:00:00+00:00,2024-07-31T12:00:00+00:00,0.18021606489332787,17.70756577,0.005218969820739661,0.006848338500555107,misaligned,misaligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-07-30T20:00:00+00:00,2024-07-31T00:00:00+00:00,-0.2188094627211742,-21.53842153,0.0063349291551817455,-0.001966898101988801,aligned,misaligned
ema,B,trend,LINK-USDT-SWAP,short,2024-07-30T20:00:00+00:00,2024-07-31T00:00:00+00:00,-0.2725463677883894,-26.82440729,0.009287454323995137,-0.001966898101988801,aligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-07-31T04:00:00+00:00,2024-07-31T16:00:00+00:00,-0.32805202992804167,-32.11114454,-0.019647277227722637,-0.014661516764863047,misaligned,misaligned
ema,B,trend,LINK-USDT-SWAP,short,2024-07-31T20:00:00+00:00,2024-08-01T08:00:00+00:00,-0.04735748536606122,-4.622446548,0.015823524826564794,0.0005770858248845823,misaligned,misaligned
ema,B,trend,ADA-USDT-SWAP,short,2024-08-01T00:00:00+00:00,2024-08-01T08:00:00+00:00,0.02457744523509422,2.401980788,0.012147841819591498,0.011486127185711181,misaligned,misaligned
ema,B,trend,AVAX-USDT-SWAP,short,2024-08-01T00:00:00+00:00,2024-08-01T08:00:00+00:00,0.11654719240671685,11.38789175,-0.001141238046515336,0.011486127185711181,misaligned,aligned
ema,B,trend,ADA-USDT-SWAP,short,2024-08-01T16:00:00+00:00,2024-08-01T20:00:00+00:00,-0.05524634182731035,-5.397522905,0.03835978835978837,0.030560303773834896,misaligned,misaligned
ema,B,trend,AVAX-USDT-SWAP,short,2024-08-01T16:00:00+00:00,2024-08-01T20:00:00+00:00,-0.23250879545891046,-22.71177236,0.036200919132467924,0.030560303773834896,misaligned,misaligned
ema,B,trend,ETH-USDT-SWAP,short,2024-08-01T16:00:00+00:00,2024-08-01T20:00:00+00:00,-0.28367181495399224,-27.70481341,0.022956096345992272,0.030560303773834896,misaligned,misaligned
ema,B,trend,ADA-USDT-SWAP,short,2024-08-02T16:00:00+00:00,2024-08-03T04:00:00+00:00,0.01541461905771643,1.49739228,0.009557618787547684,-0.01577949256599931,aligned,misaligned
ema,B,trend,ETH-USDT-SWAP,short,2024-08-02T16:00:00+00:00,2024-08-03T04:00:00+00:00,0.2846483100298679,27.64736325,-0.009527888161847908,-0.01577949256599931,aligned,aligned
ema,B,trend,LINK-USDT-SWAP,short,2024-08-02T16:00:00+00:00,2024-08-03T04:00:00+00:00,0.09028351651248766,8.767478613,0.012344642257306138,-0.01577949256599931,aligned,misaligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-08-03T16:00:00+00:00,2024-08-04T20:00:00+00:00,1.0831898684001813,105.6328626,-0.10688712407238632,-0.03467342854392841,aligned,aligned
ema,B,trend,ADA-USDT-SWAP,short,2024-08-03T20:00:00+00:00,2024-08-04T00:00:00+00:00,-0.5774636759008447,-56.64119806,-0.0057581573896354765,0.0005781470305314951,misaligned,aligned
ema,B,trend,AVAX-USDT-SWAP,short,2024-08-03T20:00:00+00:00,2024-08-04T20:00:00+00:00,0.3364763874430823,32.99961533,-0.062381435567124055,-0.0418571861534609,aligned,aligned
ema,B,trend,ADA-USDT-SWAP,short,2024-08-04T16:00:00+00:00,2024-08-04T20:00:00+00:00,-0.19536656281732398,-19.21236404,-0.01853964632059324,-0.018188078504445704,aligned,aligned
ema,B,trend,ADA-USDT-SWAP,short,2024-08-05T04:00:00+00:00,2024-08-05T08:00:00+00:00,-0.03268055141733353,-3.207529501,-0.038999025024374245,-0.02507097080465237,aligned,aligned
ema,B,trend,AVAX-USDT-SWAP,short,2024-08-05T04:00:00+00:00,2024-08-05T08:00:00+00:00,-0.2458114907131912,-24.12348215,-0.043019224708477743,-0.02507097080465237,aligned,aligned
ema,B,trend,BNB-USDT-SWAP,short,2024-08-05T04:00:00+00:00,2024-08-05T08:00:00+00:00,0.04751941179755159,4.663067288,-0.016173120728929402,-0.02507097080465237,aligned,aligned
ema,B,trend,SOL-USDT-SWAP,short,2024-08-11T16:00:00+00:00,2024-08-12T00:00:00+00:00,0.4797476271849162,46.9775027,-0.012964741391137458,-0.018698688023180865,aligned,aligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-08-11T20:00:00+00:00,2024-08-12T04:00:00+00:00,-0.14272546678674236,-14.02825592,0.044497895369813634,-0.0010506115512781689,aligned,misaligned
ema,B,trend,ADA-USDT-SWAP,short,2024-08-12T00:00:00+00:00,2024-08-12T04:00:00+00:00,-0.4772389103598435,-47.32127722,0.013321223130487558,0.002493160469650535,misaligned,misaligned
ema,B,trend,SUI-USDT-SWAP,long,2024-08-12T12:00:00+00:00,2024-08-12T16:00:00+00:00,0.08384797570751369,8.198450619,-0.07147468412800895,-0.019201958563233035,misaligned,misaligned
ema,B,trend,ADA-USDT-SWAP,short,2024-08-15T20:00:00+00:00,2024-08-16T04:00:00+00:00,-0.3257592622423669,-31.87865358,0.030163127116035637,0.016152134612710256,misaligned,misaligned
ema,B,trend,AVAX-USDT-SWAP,short,2024-08-15T20:00:00+00:00,2024-08-16T00:00:00+00:00,-0.36025344632788664,-35.24704322,0.00332902712908667,0.0063655958837434135,misaligned,misaligned
ema,B,trend,BTC-USDT-SWAP,short,2024-08-15T20:00:00+00:00,2024-08-16T00:00:00+00:00,-0.2540305492170187,-24.85003161,0.0063655958837434135,0.0063655958837434135,misaligned,misaligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-08-16T16:00:00+00:00,2024-08-17T12:00:00+00:00,-0.3101416920941505,-30.06507017,0.0009365994236312236,-0.00478564307078766,aligned,misaligned
ema,B,trend,NEAR-USDT-SWAP,short,2024-08-16T16:00:00+00:00,2024-08-16T20:00:00+00:00,-0.6346925836393914,-61.52177466,-0.008993255058705962,-0.013175599252662207,aligned,aligned
ema,B,trend,XRP-USDT-SWAP,long,2024-08-18T16:00:00+00:00,2024-08-18T20:00:00+00:00,-0.41653145945369546,-39.99698374,-0.016422082459818466,-0.02134144809672056,misaligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-08-19T12:00:00+00:00,2024-08-19T16:00:00+00:00,-0.504549123436577,-48.24698048,0.039351052813255016,0.007217891487329764,aligned,aligned
ema,B,trend,SUI-USDT-SWAP,long,2024-08-19T20:00:00+00:00,2024-08-20T08:00:00+00:00,0.046621790641029504,4.435666201,-0.021193963604083432,0.01842579038581249,aligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-08-19T20:00:00+00:00,2024-08-20T12:00:00+00:00,0.011614931955512433,1.10493166,-0.01437646272149773,-0.010278801339323351,misaligned,misaligned
ema,B,trend,BNB-USDT-SWAP,long,2024-08-22T08:00:00+00:00,2024-08-22T16:00:00+00:00,0.06156645317700317,5.860934675,0.002057966043560233,-0.016575864953582653,misaligned,aligned
ema,B,trend,SUI-USDT-SWAP,long,2024-08-23T16:00:00+00:00,2024-08-24T00:00:00+00:00,0.3982845592688072,37.93879331,-0.017750892502974902,0.0037261807433495164,aligned,misaligned
ema,B,trend,BNB-USDT-SWAP,long,2024-08-24T00:00:00+00:00,2024-08-24T04:00:00+00:00,-0.659966348423546,-63.22483846,-0.00017271157167531026,0.007343243370248054,aligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-08-24T00:00:00+00:00,2024-08-24T16:00:00+00:00,0.4567684523156175,43.74754049,0.019240256536753986,0.005700098682664745,aligned,aligned
ema,B,trend,DOGE-USDT-SWAP,short,2024-08-26T20:00:00+00:00,2024-08-28T00:00:00+00:00,1.2743406254743264,121.6232109,-0.05342205323193916,-0.051160007702088395,aligned,aligned
ema,B,trend,ETH-USDT-SWAP,short,2024-08-27T12:00:00+00:00,2024-08-27T16:00:00+00:00,0.36545131393484714,34.95662052,0.0020279728414498432,0.006533373528734732,misaligned,misaligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-08-27T12:00:00+00:00,2024-08-27T16:00:00+00:00,-0.2618929602023986,-25.04339432,0.007927754032813983,0.006533373528734732,misaligned,misaligned
ema,B,trend,ETH-USDT-SWAP,short,2024-08-28T00:00:00+00:00,2024-08-28T04:00:00+00:00,-0.2689080411026299,-26.02992301,-0.01632761772551361,-0.017175623729563938,aligned,aligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-08-28T00:00:00+00:00,2024-08-28T08:00:00+00:00,-0.23288829030013922,-22.53877083,0.023270987385819897,0.005080066817386042,misaligned,misaligned
ema,B,trend,NEAR-USDT-SWAP,short,2024-08-29T20:00:00+00:00,2024-08-30T08:00:00+00:00,-0.24217598294496306,-23.31423067,-0.005936832106388068,0.0008441434808028614,misaligned,aligned
ema,B,trend,SOL-USDT-SWAP,short,2024-08-29T20:00:00+00:00,2024-08-30T16:00:00+00:00,0.35441901210832033,34.11708378,-0.028781602628195957,-0.010918262985235017,aligned,aligned
ema,B,trend,ADA-USDT-SWAP,short,2024-08-30T16:00:00+00:00,2024-08-30T20:00:00+00:00,-0.3953735361390567,-38.25710538,0.003762662807525352,0.007243352452467766,misaligned,misaligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-08-30T16:00:00+00:00,2024-08-30T20:00:00+00:00,-0.5957033851462367,-57.63298773,0.012060828526481382,0.007243352452467766,misaligned,misaligned
ema,B,trend,ADA-USDT-SWAP,short,2024-09-02T00:00:00+00:00,2024-09-02T08:00:00+00:00,-0.06576981151341657,-6.27568413,0.006634499396863669,0.012064282794409964,misaligned,misaligned
ema,B,trend,AVAX-USDT-SWAP,short,2024-09-02T00:00:00+00:00,2024-09-02T04:00:00+00:00,-0.4852146917017561,-46.28791549,-0.010311640696608726,-0.003178457850357863,aligned,aligned
ema,B,trend,DOGE-USDT-SWAP,short,2024-09-02T00:00:00+00:00,2024-09-02T08:00:00+00:00,-0.25868735774571844,-24.67397592,0.021739130434782705,0.012064282794409964,misaligned,misaligned
ema,B,trend,BNB-USDT-SWAP,short,2024-09-02T08:00:00+00:00,2024-09-02T08:00:00+00:00,-1.0996950487489214,-104.9428423,0.0,0.0,neutral,neutral
ema,B,trend,ADA-USDT-SWAP,short,2024-09-03T16:00:00+00:00,2024-09-04T04:00:00+00:00,0.24062544181084095,22.52184642,-0.011395133969818283,-0.02249217502450429,aligned,aligned
ema,B,trend,NEAR-USDT-SWAP,short,2024-09-03T16:00:00+00:00,2024-09-04T04:00:00+00:00,0.024776022282196216,2.318544166,-0.014523369421705734,-0.02249217502450429,aligned,aligned
ema,B,trend,BTC-USDT-SWAP,short,2024-09-04T04:00:00+00:00,2024-09-04T12:00:00+00:00,-0.29650045892710525,-27.84726578,0.02444594823210977,0.02444594823210977,misaligned,misaligned
ema,B,trend,BNB-USDT-SWAP,short,2024-09-04T12:00:00+00:00,2024-09-04T16:00:00+00:00,-0.5127430863149675,-48.13235888,0.0013755158184320937,-0.0013211130377343006,aligned,misaligned
ema,B,trend,BNB-USDT-SWAP,short,2024-09-06T16:00:00+00:00,2024-09-07T00:00:00+00:00,0.18550326278441212,17.26770471,0.008502695976773111,0.005246828834583939,misaligned,misaligned
ema,B,trend,BTC-USDT-SWAP,short,2024-09-06T16:00:00+00:00,2024-09-07T00:00:00+00:00,-0.03606197320244902,-3.356147474,0.005246828834583939,0.005246828834583939,misaligned,misaligned
ema,B,trend,ETH-USDT-SWAP,short,2024-09-06T16:00:00+00:00,2024-09-07T00:00:00+00:00,0.527482777575427,49.08099508,0.007150861118486507,0.005246828834583939,misaligned,misaligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-08T08:00:00+00:00,2024-09-08T12:00:00+00:00,0.06892599189785058,6.459443799,-0.03101749973802792,-0.015964368848402688,misaligned,misaligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-12T04:00:00+00:00,2024-09-12T08:00:00+00:00,0.12311885807977825,11.54611601,0.021195172210774382,-0.0012574743172482084,misaligned,aligned
ema,B,trend,AVAX-USDT-SWAP,long,2024-09-14T00:00:00+00:00,2024-09-14T08:00:00+00:00,-0.3312657112970888,-31.1044261,-0.015014775177701556,-0.010436056775066316,misaligned,misaligned
ema,B,trend,AVAX-USDT-SWAP,long,2024-09-14T16:00:00+00:00,2024-09-14T20:00:00+00:00,-0.35577296876179404,-33.29489107,0.002493568177320382,0.0030462827659312186,aligned,aligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-15T04:00:00+00:00,2024-09-15T12:00:00+00:00,0.09558311412531884,8.913288608,0.010725610893490112,0.0024372778912147286,aligned,aligned
ema,B,trend,ADA-USDT-SWAP,short,2024-09-15T12:00:00+00:00,2024-09-16T04:00:00+00:00,1.2814281752331593,119.727872,-0.03497706422018343,-0.023877633550337563,aligned,aligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-09-16T00:00:00+00:00,2024-09-16T04:00:00+00:00,0.04603127241927166,4.340967518,0.0014854194355407024,0.005519626857517501,misaligned,misaligned
ema,B,trend,NEAR-USDT-SWAP,short,2024-09-16T00:00:00+00:00,2024-09-16T04:00:00+00:00,0.22206904368059724,20.93859016,0.009878419452887588,0.005519626857517501,misaligned,misaligned
ema,B,trend,DOGE-USDT-SWAP,short,2024-09-16T16:00:00+00:00,2024-09-17T04:00:00+00:00,-0.1501104335212441,-14.22910531,0.016327353356178076,0.012796311570171026,misaligned,misaligned
ema,B,trend,ETHFI-USDT-SWAP,short,2024-09-16T20:00:00+00:00,2024-09-17T00:00:00+00:00,-0.44710754044180445,-42.44810362,0.005983724269985613,-0.002379295831508088,aligned,misaligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-17T12:00:00+00:00,2024-09-17T16:00:00+00:00,-0.5162919687708216,-48.64716813,-0.007814535035165271,-0.018894402664058507,misaligned,misaligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-18T04:00:00+00:00,2024-09-18T08:00:00+00:00,-0.4166176064903511,-39.05276413,-0.03356539035305817,-0.009446264852877917,misaligned,misaligned
ema,B,trend,LINK-USDT-SWAP,short,2024-09-18T16:00:00+00:00,2024-09-18T16:00:00+00:00,-1.0792810951080916,-100.7478071,0.0,0.0,neutral,neutral
ema,B,trend,SOL-USDT-SWAP,short,2024-09-18T16:00:00+00:00,2024-09-18T16:00:00+00:00,-1.0798347430651922,-100.7774969,0.0,0.0,neutral,neutral
ema,B,trend,BTC-USDT-SWAP,long,2024-09-19T00:00:00+00:00,2024-09-19T20:00:00+00:00,0.33386033775458596,30.49209575,0.013729417143740319,0.013729417143740319,aligned,aligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-19T00:00:00+00:00,2024-09-19T08:00:00+00:00,0.1916627054332291,17.50104943,-0.0056253652834600265,0.008456921699820263,aligned,misaligned
ema,B,trend,AVAX-USDT-SWAP,long,2024-09-19T04:00:00+00:00,2024-09-20T12:00:00+00:00,1.7790163998190618,163.4436782,0.04983786287832004,0.0171546722447935,aligned,aligned
ema,B,trend,BNB-USDT-SWAP,long,2024-09-19T16:00:00+00:00,2024-09-19T20:00:00+00:00,-0.16228948059567916,-15.01623698,0.0021205159922248473,-0.004623767588100569,misaligned,aligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-20T04:00:00+00:00,2024-09-20T12:00:00+00:00,0.6335210119072325,59.02763688,0.010141034251175185,-0.005714015867019251,misaligned,aligned
ema,B,trend,BNB-USDT-SWAP,long,2024-09-20T08:00:00+00:00,2024-09-20T12:00:00+00:00,-0.5436640339636412,-51.04291516,0.0,-0.004483880881646085,misaligned,neutral
ema,B,trend,BNB-USDT-SWAP,long,2024-09-21T08:00:00+00:00,2024-09-21T12:00:00+00:00,-0.23243181648004643,-21.70354014,0.0051679586563306845,0.0012601445599798033,aligned,aligned
ema,B,trend,DOGE-USDT-SWAP,long,2024-09-21T16:00:00+00:00,2024-09-22T00:00:00+00:00,-0.2184730200163438,-20.35270797,-0.004879845318110698,-0.0014176116092264879,misaligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-09-21T20:00:00+00:00,2024-09-22T04:00:00+00:00,-0.23991412915579316,-22.30357502,-0.002844712182061615,-0.006309402224786487,misaligned,misaligned
ema,B,trend,BNB-USDT-SWAP,long,2024-09-22T00:00:00+00:00,2024-09-22T04:00:00+00:00,-0.5056890733418893,-47.06926858,0.000684697021567926,-0.002615847504487956,misaligned,aligned
ema,B,trend,NEAR-USDT-SWAP,long,2024-09-22T00:00:00+00:00,2024-09-22T04:00:00+00:00,-0.4607769339618714,-5.191217903e-14,-0.017147818537009085,-0.002615847504487956,misaligned,misaligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-22T20:00:00+00:00,2024-09-23T00:00:00+00:00,-0.4949291974788614,-45.66298562,0.016030293467971024,0.012192341140226937,aligned,aligned
ema,B,trend,BNB-USDT-SWAP,long,2024-09-23T04:00:00+00:00,2024-09-23T08:00:00+00:00,-0.5359248867423241,-49.20059635,0.0020301133479951883,-0.0018425508078271369,misaligned,aligned
ema,B,trend,BTC-USDT-SWAP,long,2024-09-23T04:00:00+00:00,2024-09-23T08:00:00+00:00,-0.6734300740575361,-61.80610581,-0.0018425508078271369,-0.0018425508078271369,misaligned,misaligned
ema,B,trend,NEAR-USDT-SWAP,long,2024-09-23T04:00:00+00:00,2024-09-23T08:00:00+00:00,0.192985101108404,17.70470401,0.0,-0.0018425508078271369,misaligned,neutral
ema,B,trend,BNB-USDT-SWAP,long,2024-09-23T16:00:00+00:00,2024-09-23T20:00:00+00:00,0.34045547452677993,30.93787078,-0.012895853738165153,0.0006192146084098571,aligned,misaligned
ema,B,trend,NEAR-USDT-SWAP,long,2024-09-23T16:00:00+00:00,2024-09-24T00:00:00+00:00,-0.22969765671557604,-20.86683525,0.016472868217054293,-0.0027722490759169993,misaligned,aligned
ema,B,trend,ADA-USDT-SWAP,long,2024-09-23T20:00:00+00:00,2024-09-24T00:00:00+00:00,-0.20868749005073373,-19.08903783,-0.004124278251306013,-0.003389364940042716,misaligned,misaligned
ema,B,trend,ADA-USDT-SWAP,long,2024-09-24T08:00:00+00:00,2024-09-25T04:00:00+00:00,1.1451217886993332,103.9562431,0.03166441136671172,0.006008125304226342,aligned,aligned
ema,B,trend,LINK-USDT-SWAP,long,2024-09-24T20:00:00+00:00,2024-09-25T16:00:00+00:00,0.7251490071393724,66.74077356,-0.0013989466754443791,-0.016890667272367987,misaligned,misaligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-24T20:00:00+00:00,2024-09-25T04:00:00+00:00,0.24613993999283143,22.64978887,0.0003443723813350008,-0.006471877669066095,misaligned,aligned
ema,B,trend,AVAX-USDT-SWAP,long,2024-09-25T00:00:00+00:00,2024-09-25T04:00:00+00:00,-0.5317030849886912,-49.37481887,-0.012693531662316349,-0.009249390691346226,misaligned,misaligned
ema,B,trend,SOL-USDT-SWAP,long,2024-09-25T00:00:00+00:00,2024-09-25T04:00:00+00:00,-0.37096960097137893,-34.41484628,-0.014406946911387442,-0.009249390691346226,misaligned,misaligned
ema,B,trend,ADA-USDT-SWAP,long,2024-09-26T08:00:00+00:00,2024-09-26T20:00:00+00:00,-0.028373042289733853,-2.606841186,0.012351903201411663,0.011767135240543958,aligned,aligned
ema,B,trend,DOGE-USDT-SWAP,long,2024-09-26T08:00:00+00:00,2024-09-26T20:00:00+00:00,0.7932659103497264,72.86849108,0.039415801513285276,0.011767135240543958,aligned,aligned
ema,B,trend,AVAX-USDT-SWAP,long,2024-09-26T16:00:00+00:00,2024-09-27T16:00:00+00:00,0.6940467391318421,64.38977643,0.04500639983395027,0.014792304910056009,aligned,aligned
ema,B,trend,BTC-USDT-SWAP,long,2024-09-26T16:00:00+00:00,2024-09-26T20:00:00+00:00,-0.39441220593021664,-36.54915618,0.007269405432810183,0.007269405432810183,aligned,aligned
ema,B,trend,ADA-USDT-SWAP,long,2024-09-27T04:00:00+00:00,2024-09-27T08:00:00+00:00,-0.16232050705389872,-14.99016119,-0.012751348700343224,-0.00037114592449705164,misaligned,misaligned
ema,B,trend,DOGE-USDT-SWAP,long,2024-09-27T08:00:00+00:00,2024-09-27T12:00:00+00:00,-0.11995900801906671,-11.08071752,0.0346457976685417,0.008486048593858486,aligned,aligned
ema,B,trend,DOGE-USDT-SWAP,long,2024-09-27T16:00:00+00:00,2024-09-27T20:00:00+00:00,-0.4245419027202815,-39.31931155,-0.005714745653573772,0.001926802817244555,aligned,misaligned
ema,B,trend,ETH-USDT-SWAP,long,2024-09-27T16:00:00+00:00,2024-09-28T00:00:00+00:00,0.007114811756038571,0.6588400659,-0.003952993430184071,0.006452123900275275,aligned,misaligned
ema,B,trend,ETHFI-USDT-SWAP,long,2024-09-27T16:00:00+00:00,2024-09-28T04:00:00+00:00,0.24299821690109846,22.49534995,-0.03103843947217444,0.0025802402943970737,aligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-09-28T08:00:00+00:00,2024-09-28T12:00:00+00:00,0.3017058393617724,27.88849808,0.0012968066137137857,-0.0026335785058659855,misaligned,aligned
ema,B,trend,DOGE-USDT-SWAP,long,2024-09-28T16:00:00+00:00,2024-09-28T20:00:00+00:00,-0.44453570421648664,-41.2151019,-0.015674222051478948,0.0018574551495318392,aligned,misaligned
ema,B,trend,XRP-USDT-SWAP,long,2024-09-29T08:00:00+00:00,2024-09-29T16:00:00+00:00,0.822389445332857,75.90884083,0.04500320307495187,0.003759449993987918,aligned,aligned
ema,B,trend,SUI-USDT-SWAP,long,2024-09-29T16:00:00+00:00,2024-09-29T20:00:00+00:00,-0.07818121679304313,-7.306124631,-0.038591888050727,-0.005214706716342277,misaligned,misaligned
ema,B,trend,SUI-USDT-SWAP,long,2024-10-01T04:00:00+00:00,2024-10-01T08:00:00+00:00,-0.2686047457122937,-24.97723777,0.01945462384134511,-0.004787049672276056,misaligned,aligned
ema,B,trend,SUI-USDT-SWAP,long,2024-10-03T04:00:00+00:00,2024-10-03T08:00:00+00:00,-0.500085789377707,-46.37747876,0.005798969072164928,-0.002653878157942602,misaligned,aligned
ema,B,trend,BNB-USDT-SWAP,long,2024-10-05T08:00:00+00:00,2024-10-05T20:00:00+00:00,-0.27542557353352215,-25.41496935,0.002671415850400649,-0.0020532593281002987,misaligned,aligned
ema,B,trend,AVAX-USDT-SWAP,long,2024-10-06T16:00:00+00:00,2024-10-07T08:00:00+00:00,0.10564569866581454,9.721635619,0.006220897746321619,0.008190165096485957,aligned,aligned
ema,B,trend,BNB-USDT-SWAP,long,2024-10-06T16:00:00+00:00,2024-10-07T08:00:00+00:00,0.29455089828790043,27.09864056,0.010959872724058517,0.008190165096485957,aligned,aligned
