bar,symbol,ts,open,close
4H,XRP-USDT-SWAP,2022-11-26T00:00:00+00:00,0.40776,0.40863
4H,XRP-USDT-SWAP,2022-11-26T20:00:00+00:00,0.39779,0.39605
4H,XRP-USDT-SWAP,2022-11-27T04:00:00+00:00,0.40006,0.40055
4H,XRP-USDT-SWAP,2022-11-27T08:00:00+00:00,0.40055,0.40666
4H,XRP-USDT-SWAP,2022-11-28T00:00:00+00:00,0.39624,0.3806
4H,XRP-USDT-SWAP,2022-11-30T16:00:00+00:00,0.40143,0.40731
4H,XRP-USDT-SWAP,2022-11-30T20:00:00+00:00,0.40732,0.40781
4H,XRP-USDT-SWAP,2022-12-01T08:00:00+00:00,0.39914,0.40054
4H,XRP-USDT-SWAP,2022-12-02T04:00:00+00:00,0.38714,0.39058
4H,XRP-USDT-SWAP,2022-12-04T00:00:00+00:00,0.38716,0.38999
4H,XRP-USDT-SWAP,2022-12-04T16:00:00+00:00,0.38892,0.39116
4H,XRP-USDT-SWAP,2022-12-05T04:00:00+00:00,0.39269,0.39336
4H,XRP-USDT-SWAP,2022-12-05T20:00:00+00:00,0.38444,0.38899
4H,XRP-USDT-SWAP,2022-12-06T00:00:00+00:00,0.38893,0.38299
4H,XRP-USDT-SWAP,2022-12-07T00:00:00+00:00,0.39128,0.38561
4H,XRP-USDT-SWAP,2022-12-07T08:00:00+00:00,0.37718,0.37815
4H,XRP-USDT-SWAP,2022-12-08T16:00:00+00:00,0.38851,0.39231
4H,XRP-USDT-SWAP,2022-12-12T00:00:00+00:00,0.38069,0.37395
4H,XRP-USDT-SWAP,2022-12-12T04:00:00+00:00,0.37399,0.37547
4H,XRP-USDT-SWAP,2022-12-12T20:00:00+00:00,0.37958,0.38719
4H,XRP-USDT-SWAP,2022-12-13T12:00:00+00:00,0.38577,0.39026
4H,XRP-USDT-SWAP,2022-12-13T20:00:00+00:00,0.3922,0.39517
4H,XRP-USDT-SWAP,2022-12-14T12:00:00+00:00,0.38994,0.39291
4H,XRP-USDT-SWAP,2022-12-14T16:00:00+00:00,0.39298,0.3818
4H,XRP-USDT-SWAP,2022-12-14T20:00:00+00:00,0.3819,0.38516
4H,XRP-USDT-SWAP,2022-12-15T12:00:00+00:00,0.38046,0.38156
4H,XRP-USDT-SWAP,2022-12-15T16:00:00+00:00,0.38163,0.37782
4H,XRP-USDT-SWAP,2022-12-15T20:00:00+00:00,0.37791,0.37792
4H,XRP-USDT-SWAP,2022-12-16T08:00:00+00:00,0.37971,0.36495
4H,XRP-USDT-SWAP,2022-12-16T12:00:00+00:00,0.36499,0.36232
4H,XRP-USDT-SWAP,2022-12-16T20:00:00+00:00,0.36289,0.35093
4H,XRP-USDT-SWAP,2022-12-19T00:00:00+00:00,0.34967,0.3414
4H,XRP-USDT-SWAP,2022-12-19T04:00:00+00:00,0.34139,0.34365
4H,XRP-USDT-SWAP,2022-12-19T08:00:00+00:00,0.34368,0.34251
4H,XRP-USDT-SWAP,2022-12-19T20:00:00+00:00,0.33734,0.33857
4H,XRP-USDT-SWAP,2022-12-20T00:00:00+00:00,0.33857,0.33924
4H,XRP-USDT-SWAP,2022-12-21T16:00:00+00:00,0.34375,0.34332
4H,XRP-USDT-SWAP,2022-12-23T08:00:00+00:00,0.34925,0.35091
4H,XRP-USDT-SWAP,2022-12-23T12:00:00+00:00,0.3511,0.35016
4H,XRP-USDT-SWAP,2022-12-23T16:00:00+00:00,0.35007,0.35264
4H,XRP-USDT-SWAP,2022-12-24T04:00:00+00:00,0.35274,0.35166
4H,XRP-USDT-SWAP,2022-12-25T12:00:00+00:00,0.34708,0.34592
4H,XRP-USDT-SWAP,2022-12-26T00:00:00+00:00,0.34573,0.34948
4H,XRP-USDT-SWAP,2022-12-27T08:00:00+00:00,0.36791,0.36835
4H,XRP-USDT-SWAP,2022-12-28T00:00:00+00:00,0.36753,0.35972
4H,XRP-USDT-SWAP,2022-12-28T04:00:00+00:00,0.35968,0.35872
4H,XRP-USDT-SWAP,2022-12-28T20:00:00+00:00,0.35831,0.35573
4H,XRP-USDT-SWAP,2022-12-29T04:00:00+00:00,0.34601,0.34673
4H,XRP-USDT-SWAP,2022-12-29T20:00:00+00:00,0.34406,0.34203
4H,XRP-USDT-SWAP,2022-12-30T00:00:00+00:00,0.34198,0.33825
4H,XRP-USDT-SWAP,2022-12-30T08:00:00+00:00,0.33682,0.33809
4H,XRP-USDT-SWAP,2022-12-30T12:00:00+00:00,0.33808,0.33966
4H,XRP-USDT-SWAP,2022-12-30T20:00:00+00:00,0.34382,0.34492
4H,XRP-USDT-SWAP,2023-01-02T00:00:00+00:00,0.33868,0.32832
4H,XRP-USDT-SWAP,2023-01-02T04:00:00+00:00,0.32844,0.3373
4H,XRP-USDT-SWAP,2023-01-02T08:00:00+00:00,0.33744,0.34437
4H,XRP-USDT-SWAP,2023-01-03T04:00:00+00:00,0.34299,0.34917
4H,XRP-USDT-SWAP,2023-01-04T00:00:00+00:00,0.34351,0.34866
4H,XRP-USDT-SWAP,2023-01-05T04:00:00+00:00,0.34567,0.34507
4H,XRP-USDT-SWAP,2023-01-05T16:00:00+00:00,0.33973,0.34114
4H,XRP-USDT-SWAP,2023-01-06T00:00:00+00:00,0.33781,0.33914
4H,XRP-USDT-SWAP,2023-01-06T12:00:00+00:00,0.33457,0.33791
4H,XRP-USDT-SWAP,2023-01-08T16:00:00+00:00,0.34297,0.34012
4H,XRP-USDT-SWAP,2023-01-08T20:00:00+00:00,0.34011,0.34516
4H,XRP-USDT-SWAP,2023-01-09T00:00:00+00:00,0.34521,0.35165
4H,XRP-USDT-SWAP,2023-01-09T08:00:00+00:00,0.34899,0.35024
4H,XRP-USDT-SWAP,2023-01-09T16:00:00+00:00,0.35503,0.35548
4H,XRP-USDT-SWAP,2023-01-10T00:00:00+00:00,0.34887,0.34869
4H,XRP-USDT-SWAP,2023-01-11T04:00:00+00:00,0.34936,0.36204
4H,XRP-USDT-SWAP,2023-01-14T00:00:00+00:00,0.38567,0.40143
4H,XRP-USDT-SWAP,2023-01-16T00:00:00+00:00,0.38451,0.4055
4H,XRP-USDT-SWAP,2023-01-20T20:00:00+00:00,0.40231,0.41302
4H,XRP-USDT-SWAP,2023-01-21T00:00:00+00:00,0.41296,0.41043
4H,XRP-USDT-SWAP,2023-01-21T04:00:00+00:00,0.41043,0.41028
4H,XRP-USDT-SWAP,2023-01-21T08:00:00+00:00,0.41012,0.40868
4H,XRP-USDT-SWAP,2023-01-23T00:00:00+00:00,0.4003,0.40527
4H,XRP-USDT-SWAP,2023-01-23T12:00:00+00:00,0.42318,0.42171
4H,XRP-USDT-SWAP,2023-01-23T16:00:00+00:00,0.42164,0.42665
4H,XRP-USDT-SWAP,2023-01-30T00:00:00+00:00,0.41349,0.41353
4H,XRP-USDT-SWAP,2023-01-30T16:00:00+00:00,0.39997,0.39513
4H,XRP-USDT-SWAP,2023-02-02T08:00:00+00:00,0.41307,0.41467
4H,XRP-USDT-SWAP,2023-02-02T16:00:00+00:00,0.41429,0.41316
4H,XRP-USDT-SWAP,2023-02-02T20:00:00+00:00,0.41316,0.40976
4H,XRP-USDT-SWAP,2023-02-05T12:00:00+00:00,0.40923,0.40012
4H,XRP-USDT-SWAP,2023-02-13T12:00:00+00:00,0.36544,0.36674
4H,XRP-USDT-SWAP,2023-02-13T16:00:00+00:00,0.36674,0.37133
4H,XRP-USDT-SWAP,2023-02-17T00:00:00+00:00,0.38404,0.39024
4H,XRP-USDT-SWAP,2023-02-19T20:00:00+00:00,0.38794,0.3861
4H,XRP-USDT-SWAP,2023-02-20T00:00:00+00:00,0.38608,0.38793
4H,XRP-USDT-SWAP,2023-02-20T04:00:00+00:00,0.388,0.39097
4H,XRP-USDT-SWAP,2023-02-24T16:00:00+00:00,0.38143,0.37761
4H,XRP-USDT-SWAP,2023-02-24T20:00:00+00:00,0.37761,0.37821
4H,XRP-USDT-SWAP,2023-03-01T12:00:00+00:00,0.38036,0.38154
4H,XRP-USDT-SWAP,2023-03-01T20:00:00+00:00,0.38046,0.38364
4H,XRP-USDT-SWAP,2023-03-03T00:00:00+00:00,0.3772,0.36446
4H,XRP-USDT-SWAP,2023-03-04T04:00:00+00:00,0.37568,0.37579
4H,XRP-USDT-SWAP,2023-03-05T20:00:00+00:00,0.36803,0.36664
4H,XRP-USDT-SWAP,2023-03-06T00:00:00+00:00,0.36666,0.36583
4H,XRP-USDT-SWAP,2023-03-08T00:00:00+00:00,0.3801,0.37872
4H,XRP-USDT-SWAP,2023-03-08T16:00:00+00:00,0.39702,0.39586
4H,XRP-USDT-SWAP,2023-03-08T20:00:00+00:00,0.39586,0.38923
4H,XRP-USDT-SWAP,2023-03-09T20:00:00+00:00,0.37884,0.37067
4H,XRP-USDT-SWAP,2023-03-12T12:00:00+00:00,0.36097,0.35275
4H,XRP-USDT-SWAP,2023-03-12T16:00:00+00:00,0.35275,0.35641
4H,XRP-USDT-SWAP,2023-03-12T20:00:00+00:00,0.35646,0.37133
4H,XRP-USDT-SWAP,2023-03-13T00:00:00+00:00,0.37147,0.36659
4H,XRP-USDT-SWAP,2023-03-13T04:00:00+00:00,0.36663,0.36776
4H,XRP-USDT-SWAP,2023-03-13T12:00:00+00:00,0.35992,0.37305
4H,XRP-USDT-SWAP,2023-03-14T08:00:00+00:00,0.36787,0.36771
4H,XRP-USDT-SWAP,2023-03-14T12:00:00+00:00,0.3677,0.38476
4H,XRP-USDT-SWAP,2023-03-15T12:00:00+00:00,0.36844,0.36044
4H,XRP-USDT-SWAP,2023-03-15T16:00:00+00:00,0.36043,0.36125
4H,XRP-USDT-SWAP,2023-03-17T04:00:00+00:00,0.3688,0.36894
4H,XRP-USDT-SWAP,2023-03-17T12:00:00+00:00,0.37712,0.37004
4H,XRP-USDT-SWAP,2023-03-18T04:00:00+00:00,0.38382,0.38152
4H,XRP-USDT-SWAP,2023-03-18T16:00:00+00:00,0.37677,0.37911
4H,XRP-USDT-SWAP,2023-03-20T00:00:00+00:00,0.386,0.38075
4H,XRP-USDT-SWAP,2023-03-20T20:00:00+00:00,0.37487,0.37356
4H,XRP-USDT-SWAP,2023-03-21T00:00:00+00:00,0.37348,0.38181
4H,XRP-USDT-SWAP,2023-03-21T16:00:00+00:00,0.42897,0.47451
4H,XRP-USDT-SWAP,2023-03-21T20:00:00+00:00,0.47456,0.46936
4H,XRP-USDT-SWAP,2023-03-27T00:00:00+00:00,0.44804,0.45396
4H,XRP-USDT-SWAP,2023-03-27T12:00:00+00:00,0.47743,0.45778
4H,XRP-USDT-SWAP,2023-03-27T16:00:00+00:00,0.45775,0.46782
4H,XRP-USDT-SWAP,2023-03-28T12:00:00+00:00,0.4969,0.49788
4H,XRP-USDT-SWAP,2023-03-28T20:00:00+00:00,0.52027,0.51474
4H,XRP-USDT-SWAP,2023-03-29T04:00:00+00:00,0.53516,0.55743
4H,XRP-USDT-SWAP,2023-03-29T08:00:00+00:00,0.55758,0.57057
4H,XRP-USDT-SWAP,2023-03-29T12:00:00+00:00,0.57052,0.54473
4H,XRP-USDT-SWAP,2023-04-03T00:00:00+00:00,0.51809,0.51243
4H,XRP-USDT-SWAP,2023-04-10T00:00:00+00:00,0.50537,0.50407
4H,XRP-USDT-SWAP,2023-04-17T00:00:00+00:00,0.52076,0.51315
4H,XRP-USDT-SWAP,2023-04-19T00:00:00+00:00,0.53268,0.52645
4H,XRP-USDT-SWAP,2023-04-19T04:00:00+00:00,0.52645,0.52177
4H,XRP-USDT-SWAP,2023-04-26T20:00:00+00:00,0.44816,0.46136
4H,XRP-USDT-SWAP,2023-04-28T12:00:00+00:00,0.47074,0.46983
4H,XRP-USDT-SWAP,2023-04-28T16:00:00+00:00,0.46976,0.47493
4H,XRP-USDT-SWAP,2023-04-29T08:00:00+00:00,0.47838,0.48069
4H,XRP-USDT-SWAP,2023-04-30T20:00:00+00:00,0.47567,0.47057
4H,XRP-USDT-SWAP,2023-05-01T00:00:00+00:00,0.47056,0.46478
4H,XRP-USDT-SWAP,2023-05-03T16:00:00+00:00,0.45299,0.45483
4H,XRP-USDT-SWAP,2023-05-03T20:00:00+00:00,0.45483,0.46317
4H,XRP-USDT-SWAP,2023-05-06T04:00:00+00:00,0.46316,0.46225
4H,XRP-USDT-SWAP,2023-05-06T12:00:00+00:00,0.46158,0.4543
4H,XRP-USDT-SWAP,2023-05-06T16:00:00+00:00,0.45425,0.45759
4H,XRP-USDT-SWAP,2023-05-08T00:00:00+00:00,0.44894,0.43813
4H,XRP-USDT-SWAP,2023-05-08T04:00:00+00:00,0.43819,0.43553
4H,XRP-USDT-SWAP,2023-05-17T20:00:00+00:00,0.44786,0.44835
4H,XRP-USDT-SWAP,2023-05-18T04:00:00+00:00,0.44774,0.44806
4H,XRP-USDT-SWAP,2023-05-18T08:00:00+00:00,0.44806,0.46537
4H,XRP-USDT-SWAP,2023-05-18T16:00:00+00:00,0.46074,0.45737
4H,XRP-USDT-SWAP,2023-05-19T12:00:00+00:00,0.46302,0.4656
4H,XRP-USDT-SWAP,2023-05-22T00:00:00+00:00,0.45743,0.45566
4H,XRP-USDT-SWAP,2023-05-25T00:00:00+00:00,0.45289,0.45308
4H,XRP-USDT-SWAP,2023-05-25T16:00:00+00:00,0.44791,0.45152
4H,XRP-USDT-SWAP,2023-05-27T04:00:00+00:00,0.47381,0.47379
4H,XRP-USDT-SWAP,2023-05-27T08:00:00+00:00,0.47376,0.4719
4H,XRP-USDT-SWAP,2023-05-29T00:00:00+00:00,0.48213,0.48099
4H,XRP-USDT-SWAP,2023-05-29T04:00:00+00:00,0.48099,0.48047
4H,XRP-USDT-SWAP,2023-05-30T04:00:00+00:00,0.49691,0.5011
4H,XRP-USDT-SWAP,2023-05-30T12:00:00+00:00,0.50234,0.50455
4H,XRP-USDT-SWAP,2023-05-30T20:00:00+00:00,0.52014,0.52025
4H,XRP-USDT-SWAP,2023-05-31T00:00:00+00:00,0.52034,0.52728
4H,XRP-USDT-SWAP,2023-06-04T16:00:00+00:00,0.5358,0.53837
4H,XRP-USDT-SWAP,2023-06-04T20:00:00+00:00,0.53833,0.53561
4H,XRP-USDT-SWAP,2023-06-05T00:00:00+00:00,0.53566,0.53067
4H,XRP-USDT-SWAP,2023-06-05T12:00:00+00:00,0.53435,0.50381
4H,XRP-USDT-SWAP,2023-06-11T20:00:00+00:00,0.52518,0.52094
4H,XRP-USDT-SWAP,2023-06-12T00:00:00+00:00,0.52089,0.51413
4H,XRP-USDT-SWAP,2023-06-13T08:00:00+00:00,0.52974,0.56155
4H,XRP-USDT-SWAP,2023-06-13T12:00:00+00:00,0.5615,0.50788
4H,XRP-USDT-SWAP,2023-06-14T20:00:00+00:00,0.50124,0.48004
4H,XRP-USDT-SWAP,2023-06-18T12:00:00+00:00,0.48753,0.49277
4H,XRP-USDT-SWAP,2023-06-18T20:00:00+00:00,0.49519,0.48698
4H,XRP-USDT-SWAP,2023-06-19T00:00:00+00:00,0.48698,0.49084
4H,XRP-USDT-SWAP,2023-06-22T04:00:00+00:00,0.51655,0.51239
4H,XRP-USDT-SWAP,2023-06-22T08:00:00+00:00,0.51242,0.4936
4H,XRP-USDT-SWAP,2023-06-26T00:00:00+00:00,0.49025,0.48429
4H,XRP-USDT-SWAP,2023-06-30T08:00:00+00:00,0.47568,0.47994
4H,XRP-USDT-SWAP,2023-06-30T12:00:00+00:00,0.47987,0.46463
4H,XRP-USDT-SWAP,2023-06-30T16:00:00+00:00,0.4647,0.47714
4H,XRP-USDT-SWAP,2023-07-01T00:00:00+00:00,0.4733,0.46942
4H,XRP-USDT-SWAP,2023-07-01T04:00:00+00:00,0.46942,0.47099
4H,XRP-USDT-SWAP,2023-07-01T12:00:00+00:00,0.47063,0.47208
4H,XRP-USDT-SWAP,2023-07-02T00:00:00+00:00,0.47339,0.49368
4H,XRP-USDT-SWAP,2023-07-03T00:00:00+00:00,0.48456,0.48261
4H,XRP-USDT-SWAP,2023-07-04T00:00:00+00:00,0.48917,0.493
4H,XRP-USDT-SWAP,2023-07-05T08:00:00+00:00,0.48876,0.47801
4H,XRP-USDT-SWAP,2023-07-05T12:00:00+00:00,0.47796,0.47188
4H,XRP-USDT-SWAP,2023-07-06T12:00:00+00:00,0.47514,0.46968
4H,XRP-USDT-SWAP,2023-07-10T00:00:00+00:00,0.46812,0.46594
4H,XRP-USDT-SWAP,2023-07-13T12:00:00+00:00,0.47347,0.59122
4H,XRP-USDT-SWAP,2023-07-13T16:00:00+00:00,0.59125,0.82112
4H,XRP-USDT-SWAP,2023-07-17T00:00:00+00:00,0.74695,0.75691
4H,XRP-USDT-SWAP,2023-07-19T04:00:00+00:00,0.79795,0.78906
4H,XRP-USDT-SWAP,2023-07-19T08:00:00+00:00,0.78914,0.79474
4H,XRP-USDT-SWAP,2023-07-19T20:00:00+00:00,0.83465,0.81998
4H,XRP-USDT-SWAP,2023-07-20T04:00:00+00:00,0.83234,0.818
4H,XRP-USDT-SWAP,2023-07-24T00:00:00+00:00,0.7382,0.72822
4H,XRP-USDT-SWAP,2023-07-31T00:00:00+00:00,0.70491,0.70661
4H,XRP-USDT-SWAP,2023-08-04T08:00:00+00:00,0.65932,0.65807
4H,XRP-USDT-SWAP,2023-08-07T00:00:00+00:00,0.6242,0.62582
4H,XRP-USDT-SWAP,2023-08-09T16:00:00+00:00,0.65458,0.66023
4H,XRP-USDT-SWAP,2023-08-09T20:00:00+00:00,0.66016,0.64359
4H,XRP-USDT-SWAP,2023-08-28T00:00:00+00:00,0.52365,0.51988
4H,XRP-USDT-SWAP,2023-08-30T16:00:00+00:00,0.52403,0.52711
4H,XRP-USDT-SWAP,2023-08-31T16:00:00+00:00,0.5176,0.50988
4H,XRP-USDT-SWAP,2023-09-01T16:00:00+00:00,0.50167,0.49207
4H,XRP-USDT-SWAP,2023-09-01T20:00:00+00:00,0.49215,0.49789
4H,XRP-USDT-SWAP,2023-09-02T08:00:00+00:00,0.49625,0.49716
4H,XRP-USDT-SWAP,2023-09-02T12:00:00+00:00,0.49716,0.50036
4H,XRP-USDT-SWAP,2023-09-04T00:00:00+00:00,0.50458,0.50963
4H,XRP-USDT-SWAP,2023-09-05T20:00:00+00:00,0.50248,0.50534
4H,XRP-USDT-SWAP,2023-09-11T00:00:00+00:00,0.49691,0.49664
4H,XRP-USDT-SWAP,2023-09-11T08:00:00+00:00,0.48551,0.46966
4H,XRP-USDT-SWAP,2023-09-11T12:00:00+00:00,0.46957,0.47211
4H,XRP-USDT-SWAP,2023-09-18T00:00:00+00:00,0.49248,0.49751
4H,XRP-USDT-SWAP,2023-09-18T04:00:00+00:00,0.4975,0.49134
4H,XRP-USDT-SWAP,2023-09-18T08:00:00+00:00,0.49134,0.50163
4H,XRP-USDT-SWAP,2023-09-20T12:00:00+00:00,0.51565,0.51777
4H,XRP-USDT-SWAP,2023-09-21T12:00:00+00:00,0.50523,0.505
4H,XRP-USDT-SWAP,2023-09-25T00:00:00+00:00,0.50198,0.50193
4H,XRP-USDT-SWAP,2023-09-28T16:00:00+00:00,0.50503,0.50776
4H,XRP-USDT-SWAP,2023-10-01T20:00:00+00:00,0.5164,0.52424
4H,XRP-USDT-SWAP,2023-10-02T00:00:00+00:00,0.52432,0.52558
4H,XRP-USDT-SWAP,2023-10-03T00:00:00+00:00,0.51213,0.51366
4H,XRP-USDT-SWAP,2023-10-03T04:00:00+00:00,0.51367,0.50982
4H,XRP-USDT-SWAP,2023-10-03T12:00:00+00:00,0.50961,0.50774
4H,XRP-USDT-SWAP,2023-10-03T20:00:00+00:00,0.51436,0.53882
4H,XRP-USDT-SWAP,2023-10-07T04:00:00+00:00,0.52367,0.52243
4H,XRP-USDT-SWAP,2023-10-07T12:00:00+00:00,0.52208,0.52243
4H,XRP-USDT-SWAP,2023-10-08T08:00:00+00:00,0.52161,0.51903
4H,XRP-USDT-SWAP,2023-10-09T00:00:00+00:00,0.51751,0.51878
4H,XRP-USDT-SWAP,2023-10-09T04:00:00+00:00,0.51876,0.51447
4H,XRP-USDT-SWAP,2023-10-09T08:00:00+00:00,0.51445,0.49809
4H,XRP-USDT-SWAP,2023-10-09T16:00:00+00:00,0.49847,0.50111
4H,XRP-USDT-SWAP,2023-10-10T12:00:00+00:00,0.49683,0.49417
4H,XRP-USDT-SWAP,2023-10-11T08:00:00+00:00,0.48274,0.487
4H,XRP-USDT-SWAP,2023-10-11T12:00:00+00:00,0.48698,0.4832
4H,XRP-USDT-SWAP,2023-10-11T20:00:00+00:00,0.48515,0.4887
4H,XRP-USDT-SWAP,2023-10-12T08:00:00+00:00,0.48225,0.48024
4H,XRP-USDT-SWAP,2023-10-15T12:00:00+00:00,0.48677,0.48694
4H,XRP-USDT-SWAP,2023-10-16T04:00:00+00:00,0.48772,0.49308
4H,XRP-USDT-SWAP,2023-10-16T12:00:00+00:00,0.49407,0.49218
4H,XRP-USDT-SWAP,2023-10-16T16:00:00+00:00,0.49214,0.49625
4H,XRP-USDT-SWAP,2023-10-17T04:00:00+00:00,0.49279,0.49147
4H,XRP-USDT-SWAP,2023-10-17T12:00:00+00:00,0.49242,0.4901
4H,XRP-USDT-SWAP,2023-10-17T16:00:00+00:00,0.4901,0.49299
4H,XRP-USDT-SWAP,2023-10-18T20:00:00+00:00,0.48907,0.48776
4H,XRP-USDT-SWAP,2023-10-19T04:00:00+00:00,0.48336,0.47994
4H,XRP-USDT-SWAP,2023-10-19T20:00:00+00:00,0.48899,0.51943
4H,XRP-USDT-SWAP,2023-10-20T00:00:00+00:00,0.51943,0.52076
4H,XRP-USDT-SWAP,2023-10-20T04:00:00+00:00,0.52077,0.50974
4H,XRP-USDT-SWAP,2023-10-20T08:00:00+00:00,0.50975,0.51591
4H,XRP-USDT-SWAP,2023-10-20T12:00:00+00:00,0.51583,0.5238
4H,XRP-USDT-SWAP,2023-10-20T16:00:00+00:00,0.52385,0.52171
4H,XRP-USDT-SWAP,2023-10-21T08:00:00+00:00,0.51739,0.5178
4H,XRP-USDT-SWAP,2023-10-21T12:00:00+00:00,0.51779,0.52344
4H,XRP-USDT-SWAP,2023-10-21T16:00:00+00:00,0.5236,0.52163
4H,XRP-USDT-SWAP,2023-10-22T04:00:00+00:00,0.52011,0.51626
4H,XRP-USDT-SWAP,2023-10-22T20:00:00+00:00,0.52058,0.52274
4H,XRP-USDT-SWAP,2023-10-23T00:00:00+00:00,0.52276,0.52425
4H,XRP-USDT-SWAP,2023-10-23T20:00:00+00:00,0.53563,0.54772
4H,XRP-USDT-SWAP,2023-10-24T00:00:00+00:00,0.54773,0.54487
4H,XRP-USDT-SWAP,2023-10-24T12:00:00+00:00,0.55246,0.55364
4H,XRP-USDT-SWAP,2023-10-30T00:00:00+00:00,0.55598,0.55476
4H,XRP-USDT-SWAP,2023-10-31T12:00:00+00:00,0.60389,0.5948
4H,XRP-USDT-SWAP,2023-10-31T16:00:00+00:00,0.59479,0.59901
4H,XRP-USDT-SWAP,2023-11-06T00:00:00+00:00,0.66062,0.68144
4H,XRP-USDT-SWAP,2023-11-06T04:00:00+00:00,0.68143,0.68117
4H,XRP-USDT-SWAP,2023-11-06T12:00:00+00:00,0.70242,0.7175
4H,XRP-USDT-SWAP,2023-11-06T16:00:00+00:00,0.71755,0.71551
4H,XRP-USDT-SWAP,2023-11-13T00:00:00+00:00,0.6614,0.6537
4H,XRP-USDT-SWAP,2023-11-14T16:00:00+00:00,0.6538,0.6222
4H,XRP-USDT-SWAP,2023-11-26T12:00:00+00:00,0.6298,0.6219
4H,XRP-USDT-SWAP,2023-12-03T04:00:00+00:00,0.6184,0.6206
4H,XRP-USDT-SWAP,2023-12-03T12:00:00+00:00,0.6284,0.6212
4H,XRP-USDT-SWAP,2023-12-03T16:00:00+00:00,0.6213,0.6215
4H,XRP-USDT-SWAP,2023-12-04T08:00:00+00:00,0.6333,0.6195
4H,XRP-USDT-SWAP,2023-12-07T08:00:00+00:00,0.6482,0.6318
4H,XRP-USDT-SWAP,2023-12-08T16:00:00+00:00,0.6593,0.6705
4H,XRP-USDT-SWAP,2023-12-08T20:00:00+00:00,0.6706,0.6725
4H,XRP-USDT-SWAP,2023-12-09T04:00:00+00:00,0.6762,0.6921
4H,XRP-USDT-SWAP,2023-12-09T08:00:00+00:00,0.6921,0.6867
4H,XRP-USDT-SWAP,2023-12-11T00:00:00+00:00,0.6619,0.627
4H,XRP-USDT-SWAP,2023-12-18T00:00:00+00:00,0.6101,0.6056
4H,XRP-USDT-SWAP,2023-12-21T00:00:00+00:00,0.6172,0.6147
4H,XRP-USDT-SWAP,2023-12-21T04:00:00+00:00,0.6146,0.6165
4H,XRP-USDT-SWAP,2023-12-21T08:00:00+00:00,0.6166,0.6186
4H,XRP-USDT-SWAP,2023-12-21T16:00:00+00:00,0.6156,0.6192
4H,XRP-USDT-SWAP,2023-12-23T04:00:00+00:00,0.6138,0.6152
4H,XRP-USDT-SWAP,2023-12-23T16:00:00+00:00,0.618,0.6187
4H,XRP-USDT-SWAP,2023-12-24T08:00:00+00:00,0.6166,0.6187
4H,XRP-USDT-SWAP,2023-12-24T20:00:00+00:00,0.6237,0.6123
4H,XRP-USDT-SWAP,2023-12-25T00:00:00+00:00,0.6124,0.6162
4H,XRP-USDT-SWAP,2023-12-25T08:00:00+00:00,0.6161,0.6424
4H,XRP-USDT-SWAP,2023-12-25T12:00:00+00:00,0.6423,0.634
4H,XRP-USDT-SWAP,2023-12-25T20:00:00+00:00,0.6382,0.6462
4H,XRP-USDT-SWAP,2023-12-26T04:00:00+00:00,0.6387,0.6216
4H,XRP-USDT-SWAP,2024-01-08T00:00:00+00:00,0.5514,0.5596
4H,XRP-USDT-SWAP,2024-01-12T00:00:00+00:00,0.6018,0.5978
4H,XRP-USDT-SWAP,2024-01-12T04:00:00+00:00,0.5979,0.5947
4H,XRP-USDT-SWAP,2024-01-12T12:00:00+00:00,0.6005,0.5871
4H,XRP-USDT-SWAP,2024-01-12T16:00:00+00:00,0.5871,0.58
