ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-22T19:30:00+00:00,-0.5079827496,9993.695713,-15.92282419,9977.264906,3
2026-09-22T19:45:00+00:00,-0.5079827496,9993.695713,-28.96915623,9964.218574,3
2026-09-22T20:00:00+00:00,-0.5079827496,9993.695713,-37.84185439,9955.345876,3
2026-09-22T20:15:00+00:00,-0.5079827496,9993.695713,-25.72709513,9967.460635,3
2026-09-22T20:30:00+00:00,-0.5079827496,9993.695713,-29.8829571,9963.304773,3
2026-09-22T20:45:00+00:00,-0.5079827496,9993.695713,-25.36581427,9967.821916,3
2026-09-22T21:00:00+00:00,-0.5079827496,9993.695713,-22.3814686,9970.806262,3
2026-09-22T21:15:00+00:00,-0.5079827496,9993.695713,-15.74697878,9977.440751,3
2026-09-22T21:30:00+00:00,-0.5079827496,9993.695713,-10.23417723,9982.953553,3
2026-09-22T21:45:00+00:00,-0.5079827496,9993.695713,-7.287667045,9985.900063,3
2026-09-22T22:00:00+00:00,-0.5079827496,9993.695713,1.975057743,9995.162788,3
2026-09-22T22:15:00+00:00,-0.5079827496,9993.695713,2.865281029,9996.053011,3
2026-09-22T22:30:00+00:00,-0.5079827496,9993.695713,15.66716511,10008.8549,3
2026-09-22T22:45:00+00:00,-0.5079827496,9993.695713,35.54616132,10028.73389,3
2026-09-22T23:00:00+00:00,-0.5079827496,9993.695713,48.94130568,10042.12904,3
2026-09-22T23:15:00+00:00,-0.5079827496,9993.695713,31.01855908,10024.20629,3
2026-09-22T23:30:00+00:00,-0.5079827496,9993.695713,43.84526937,10037.033,3
2026-09-22T23:45:00+00:00,-0.5079827496,9993.695713,42.09450662,10035.28224,3
2026-09-23T00:00:00+00:00,-0.8590404421,9993.695713,49.70724838,10042.54392,3
2026-09-23T00:15:00+00:00,-0.8590404421,9993.695713,56.02157689,10048.85825,3
2026-09-23T00:30:00+00:00,-0.8590404421,9993.695713,43.13366935,10035.97034,3
2026-09-23T00:45:00+00:00,-0.8590404421,9993.695713,29.36640545,10022.20308,3
2026-09-23T01:00:00+00:00,-0.8590404421,9993.695713,27.60101769,10020.43769,3
2026-09-23T01:15:00+00:00,-0.8590404421,9993.695713,30.76145089,10023.59812,3
2026-09-23T01:30:00+00:00,-0.8590404421,9993.695713,14.21444664,10007.05112,3
2026-09-23T01:45:00+00:00,-0.8590404421,9993.695713,11.61938124,10004.45605,3
2026-09-23T02:00:00+00:00,-0.8590404421,9993.695713,22.33783426,10015.17451,3
2026-09-23T02:15:00+00:00,-0.8590404421,9993.695713,35.36247287,10028.19915,3
2026-09-23T02:30:00+00:00,-0.8590404421,9993.695713,59.26892921,10052.1056,3
2026-09-23T02:45:00+00:00,-0.8590404421,9993.695713,65.92802746,10058.7647,3
2026-09-23T03:00:00+00:00,-0.8590404421,9993.695713,75.68322888,10068.5199,3
2026-09-23T03:15:00+00:00,-0.8590404421,9993.695713,68.8238261,10061.6605,3
2026-09-23T03:30:00+00:00,-0.8590404421,9993.695713,92.94940191,10085.78607,3
